SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Boundaries - Wards (2023-)
SR22-01705166,Business Complaints,RBL,Alderman,BACP - Business Affairs and Consumer Protection,Completed,Alderman's Office,09/26/2022 09:38:22 AM,05/14/2023 01:05:07 AM,05/14/2023 01:05:07 AM,9900 S PROSPECT AVE,,,60643,9900,S,PROSPECT,AVE,false,false,,,72,19,,L046,1,22,2213,27,,9,2,9,1167068.169986,1838986.44365,41.713740265,-87.663744919,"(41.71374026540869, -87.6637449189179)",13,71,22212,628,42,19
SR22-01703735,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/26/2022 02:04:27 AM,10/03/2022 01:55:13 AM,10/03/2022 01:55:13 AM,7021 N CLARK ST,,,60626,7021,N,CLARK,ST,false,false,,,1,49,,L005,2,24,2423,3,,2,2,9,1163463.299217,1946801.47386,42.009670994,-87.673914551,"(42.009670994381366, -87.67391455080933)",9,10,21853,49,5,49
SR22-01700916,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/25/2022 10:14:59 AM,10/02/2022 10:10:25 PM,10/02/2022 10:10:25 PM,5536 W SCHOOL ST,,,60641,5536,W,SCHOOL,ST,false,false,,,15,30,,C014,3,16,1633,17,,10,1,9,1138704.51528,1921467.123435,41.940638547,-87.765628857,"(41.94063854703609, -87.76562885687355)",21,15,22618,361,21,30
SR22-01698257,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Open,Phone Call,09/24/2022 02:58:54 PM,02/16/2023 10:28:08 AM,,4925 N NAGLE AVE,,,60630,4925,N,NAGLE,AVE,false,false,,,11,41,,A010,2,16,1622,27,,14,7,9,1132646.331761,1932507.547055,41.971042568,-87.787636832,"(41.971042567877596, -87.78763683157418)",48,11,21869,779,50,41
SR22-01698173,Business Complaints,RBL,Alderman,BACP - Business Affairs and Consumer Protection,Completed,Alderman's Office,09/24/2022 02:40:22 PM,09/28/2022 11:30:19 AM,09/28/2022 11:30:19 AM,8110 S SAINT LAWRENCE AVE,,,60619,8110,S,SAINT LAWRENCE,AVE,false,false,,,44,6,,R041,3,06,0631,45,,14,7,9,1181559.717611,1851286.356913,41.747171184,-87.610293335,"(41.747171184206096, -87.61029333538826)",61,40,21546,11,32,4
SR22-01696762,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/24/2022 09:32:37 AM,09/27/2022 04:00:22 PM,09/27/2022 04:00:22 PM,2 N LA SALLE ST,,,60602,2,N,LA SALLE,ST,false,false,,,32,42,,P022,2,01,0122,9,,9,7,9,1175017.771691,1900480.714997,41.882313402,-87.632795161,"(41.8823134022304, -87.6327951613023)",41,38,14310,92,36,34
SR22-01694920,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/23/2022 06:24:45 PM,10/27/2022 08:00:49 AM,10/27/2022 08:00:49 AM,316 N MICHIGAN AVE,,,60601,316,N,MICHIGAN,AVE,false,false,,,32,42,,Q022,1,01,0111,42,,18,6,9,1177120.788927,1902317.405908,41.887306015,-87.625017287,"(41.88730601461491, -87.62501728652742)",42,38,14309,580,36,42
SR22-01694851,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/23/2022 06:10:47 PM,09/30/2022 03:05:24 PM,09/30/2022 03:05:24 PM,481 W 26TH ST,,,60616,481,W,26TH,ST,false,false,,,60,11,,O028,1,09,0914,27,,18,6,9,1173237.141691,1886940.786625,41.845198556,-87.639735272,"(41.84519855623613, -87.63973527177824)",40,58,21194,155,48,7
SR22-01694476,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/23/2022 04:45:10 PM,10/01/2022 08:20:17 PM,10/01/2022 08:20:17 PM,1455 N MILWAUKEE AVE,,,60622,1455,N,MILWAUKEE,AVE,false,false,,,24,1,,L019,2,14,1424,11,,16,6,9,1163701.252643,1909910.198791,41.908434601,-87.674083291,"(41.90843460099554, -87.67408329138922)",4,25,21560,482,41,1
SR22-01694142,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/23/2022 03:48:59 PM,09/29/2022 01:05:16 PM,09/29/2022 01:05:16 PM,1655 W DIVISION ST,,,60622,1655,W,DIVISION,ST,false,false,,,24,1,,L020,1,12,1213,10,,15,6,9,1164937.392463,1907953.287874,41.903038541,-87.66959796,"(41.90303854125293, -87.66959796030073)",4,25,21560,518,41,1
SR22-01693733,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/23/2022 02:56:56 PM,09/27/2022 04:01:11 PM,09/27/2022 04:01:11 PM,2837 N HALSTED ST,,,60657,2837,N,HALSTED,ST,false,false,,,6,44,,O015,3,19,1934,18,,14,6,9,1170449.614711,1919219.593005,41.93383505,-87.64902039,"(41.93383505003136, -87.64902039016901)",22,57,4449,684,25,44
SR22-01692951,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/23/2022 01:31:43 PM,10/01/2022 09:55:17 PM,10/01/2022 09:55:17 PM,3818 N RICHMOND ST,,,60618,3818,N,RICHMOND,ST,false,false,,,16,33,,I013,3,17,1733,10,,13,6,9,1155961.057663,1925344.057747,41.950946001,-87.702099592,"(41.950946000722425, -87.70209959151315)",39,16,21538,372,20,33
SR22-01691550,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/23/2022 10:48:39 AM,10/14/2022 11:55:22 AM,10/14/2022 11:55:22 AM,3452 N ELSTON AVE,,,60618,3452,N,ELSTON,AVE,false,false,,,21,33,,I014,3,17,1733,4,,10,6,9,1155185.517992,1922661.762211,41.943601236,-87.705022723,"(41.94360123607233, -87.70502272334322)",39,22,21538,425,20,33
SR22-01691299,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/23/2022 10:17:45 AM,10/09/2022 08:55:14 PM,10/09/2022 08:55:14 PM,2214 S CHRISTIANA AVE,,,60623,2214,S,CHRISTIANA,AVE,false,false,,,30,22,,H027,2,10,1024,22,,10,6,9,1154366.116992,1888999.352062,41.851244845,-87.708934933,"(41.85124484454933, -87.70893493281184)",57,32,21569,291,28,22
SR22-01690305,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/23/2022 08:23:27 AM,10/03/2022 10:05:28 AM,10/03/2022 10:05:28 AM,4503 S LAFLIN ST,,,60609,4503,S,LAFLIN,ST,false,false,,,61,15,,M032,2,09,0924,1,,8,6,9,1167103.091863,1874787.594725,41.811982689,-87.66259463,"(41.81198268916718, -87.66259463023178)",37,59,14924,123,3,15
SR22-01686548,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/22/2022 01:44:55 PM,09/28/2022 08:50:37 AM,09/28/2022 08:50:37 AM,2624 W 55TH ST,,,60632,2624,W,55TH,ST,false,false,,,63,14,,J034,2,09,0923,14,,13,5,9,1159678.54241,1868169.136944,41.793976571,-87.690009492,"(41.79397657122301, -87.69000949192603)",56,61,22248,778,8,14
SR22-01686508,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/22/2022 01:40:39 PM,10/03/2022 10:05:22 AM,10/03/2022 10:05:22 AM,5409 S TALMAN AVE,,,60632,5409,S,TALMAN,AVE,false,false,,,63,14,,J034,2,09,0923,14,,13,5,9,1159769.532548,1868631.182583,41.795242617,-87.689663148,"(41.79524261727122, -87.6896631480578)",56,61,22248,778,8,14
SR22-01686356,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/22/2022 01:19:57 PM,10/07/2022 10:30:20 PM,10/07/2022 10:30:20 PM,5325 W NORTH AVE,,,60639,5325,W,NORTH,AVE,false,false,,,25,37,,C019,3,25,2532,41,,13,5,9,1140540.099703,1910034.436915,41.90923248,-87.759163699,"(41.909232479602615, -87.75916369937026)",5,26,22615,599,45,37
SR22-01686121,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/22/2022 12:54:07 PM,10/04/2022 08:46:38 AM,10/04/2022 08:46:38 AM,9211 S COMMERCIAL AVE,,,60617,9211,S,COMMERCIAL,AVE,false,false,,,46,10,,X044,2,04,0424,36,,12,5,9,1197755.732215,1844397.339235,41.727878394,-87.551177216,"(41.72787839411095, -87.5511772158638)",25,42,21202,510,47,6
SR22-01684739,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/22/2022 10:29:21 AM,10/06/2022 07:35:17 PM,10/06/2022 07:35:17 PM,4321 N KNOX AVE,,,60641,4321,N,KNOX,AVE,false,false,,,16,45,,E012,2,17,1722,7,,10,5,9,1144433.651985,1928492.811107,41.959811603,-87.744394555,"(41.95981160280645, -87.74439455460795)",21,16,22618,363,50,45
SR22-01683895,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/22/2022 09:11:11 AM,10/03/2022 10:00:22 AM,10/03/2022 10:00:22 AM,7112 S UNIVERSITY AVE,,,60619,7112,S,UNIVERSITY,AVE,false,false,,,69,5,,S039,2,03,0324,2,,9,5,9,1185043.141429,1857996.039874,41.765502185,-87.597318915,"(41.765502184830474, -87.59731891511358)",61,67,21546,121,33,3
SR22-01682895,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/22/2022 03:43:30 AM,08/21/2023 01:38:39 PM,09/26/2022 12:50:14 PM,4140 N KILPATRICK AVE,,,60641,4140,N,KILPATRICK,AVE,false,false,,,15,45,,E012,2,17,1722,12,,3,5,9,1144012.993816,1927356.191535,41.956700546,-87.745969746,"(41.95670054588126, -87.74596974564145)",21,15,22618,139,50,45
SR22-01682448,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/21/2022 09:46:45 PM,10/05/2022 11:50:20 AM,10/05/2022 11:50:20 AM,14 W SUPERIOR ST,,,60654,14,W,SUPERIOR,ST,false,false,,,8,2,,P021,3,18,1832,40,,21,4,9,1176072.741165,1905370.019373,41.895706222,-87.628773934,"(41.895706221987524, -87.6287739336908)",55,37,4446,669,11,42
SR22-01681730,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/21/2022 06:49:39 PM,09/28/2022 10:05:17 AM,09/28/2022 10:05:17 AM,5700 S HAMLIN AVE,,,60629,5700,S,HAMLIN,AVE,false,false,,,62,23,,G035,2,08,0822,33,,18,4,9,1152002.995054,1866506.932997,41.789569406,-87.718199194,"(41.789569405882744, -87.71819919449536)",58,60,21867,774,6,23
SR22-01681300,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/21/2022 05:14:49 PM,10/12/2022 10:05:25 AM,10/12/2022 10:05:25 AM,2950 N SHEFFIELD AVE,,,60657,2950,N,SHEFFIELD,AVE,false,false,,,6,44,,N015,3,19,1933,14,,17,4,9,1169012.097308,1919989.351072,41.935978666,-87.654280773,"(41.93597866620142, -87.6542807734218)",22,57,4449,680,25,44
SR22-01680624,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/21/2022 03:33:54 PM,11/01/2022 09:10:01 AM,11/01/2022 09:09:59 AM,1501 N PARKSIDE AVE,,,60651,1501,N,PARKSIDE,AVE,false,false,,,25,29,,B019,3,25,2531,4,,15,4,9,1138477.45121,1909458.743085,41.907690346,-87.766755027,"(41.907690345937574, -87.76675502733535)",5,26,4299,565,7,29
SR22-01679194,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/21/2022 12:50:50 PM,09/30/2022 04:35:17 PM,09/30/2022 04:35:17 PM,2045 W POLK ST,,,60612,2045,W,POLK,ST,false,false,,,28,28,,K024,2,12,1225,46,,12,4,9,1162742.699562,1896428.933924,41.871461072,-87.677982773,"(41.87146107228277, -87.67798277267606)",28,29,21184,5,23,28
SR22-01677889,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/21/2022 10:17:07 AM,09/28/2022 11:35:16 AM,09/28/2022 11:35:16 AM,3069 W GRAND AVE,,,60622,3069,W,GRAND,AVE,false,false,,,23,27,,I020,1,12,1211,5,,10,4,9,1155631.249175,1905743.94507,41.8971684,-87.703840868,"(41.897168399964784, -87.70384086801118)",4,24,21560,150,46,27
SR22-01677861,Business Complaints,RBL,Alderman,BACP - Business Affairs and Consumer Protection,Completed,Alderman's Office,09/21/2022 10:14:03 AM,10/04/2022 08:45:27 AM,10/04/2022 08:45:27 AM,3614 S KEDZIE AVE,,,60632,3614,S,KEDZIE,AVE,false,false,,,58,12,,H030,1,09,0911,2,,10,4,9,1155176.667809,1880334.019093,41.82744991,-87.706192228,"(41.827449910197096, -87.7061922277122)",56,55,22248,612,1,12
SR22-01675477,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/20/2022 08:38:23 PM,10/28/2022 08:50:23 AM,10/28/2022 08:50:23 AM,4100 W CHICAGO AVE,,,60651,4100,W,CHICAGO,AVE,true,false,,SR22-01659777,23,37,,F020,1,11,1111,8,,20,3,9,1148860.784441,1905114.636808,41.895575135,-87.728724306,"(41.89557513527494, -87.7287243055312)",5,24,4299,99,45,37
SR22-01672386,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/20/2022 01:45:33 PM,09/27/2022 11:40:18 AM,09/27/2022 11:40:18 AM,740 W GARFIELD BLVD,,,60609,740,W,GARFIELD,BLVD,false,false,,,61,20,,O034,3,09,0935,6,,13,3,9,1172076.902129,1868451.439373,41.794487641,-87.644537121,"(41.7944876406525, -87.64453712054801)",37,59,14924,84,4,16
SR22-01672011,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/20/2022 01:10:48 PM,09/23/2022 09:41:09 AM,09/23/2022 09:41:09 AM,5638 W ROOSEVELT RD,,,60644,5638,W,ROOSEVELT,RD,false,false,,,25,29,,B024,1,15,1513,34,,13,3,9,1138840.360509,1894146.520393,41.865665059,-87.76579389,"(41.86566505886145, -87.76579389007483)",32,26,22216,61,7,29
SR22-01671220,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/20/2022 11:46:10 AM,09/24/2022 07:40:25 PM,09/24/2022 07:40:25 PM,2832 W FULTON ST,,,60612,2832,W,FULTON,ST,false,false,,,27,27,,I022,2,12,1222,36,,11,3,9,1157295.950246,1901953.553765,41.88673354,-87.697829746,"(41.88673353994044, -87.69782974599306)",28,28,21184,50,46,27
SR22-01669977,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/20/2022 09:30:03 AM,09/23/2022 09:01:09 AM,09/23/2022 09:01:09 AM,331 N CICERO AVE,,,60644,331,N,CICERO,AVE,false,false,,,25,28,,E022,1,11,1113,21,,9,3,9,1144364.375168,1901700.978522,41.886293422,-87.745324672,"(41.88629342171233, -87.74532467203878)",32,26,22216,696,23,28
SR22-01667467,Business Complaints,RBL,Alderman,BACP - Business Affairs and Consumer Protection,Completed,Alderman's Office,09/19/2022 06:40:19 PM,09/22/2022 04:30:24 PM,09/22/2022 04:30:24 PM,4165 S EMERALD AVE,,,60609,4165,S,EMERALD,AVE,false,false,,,61,11,,O031,2,09,0925,31,,18,2,9,1172005.824687,1877191.55066,41.818472968,-87.644540905,"(41.81847296844938, -87.6445409050636)",37,59,14924,123,48,7
SR22-01666942,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/19/2022 04:59:09 PM,12/08/2022 09:40:13 AM,12/08/2022 09:40:13 AM,246 W 112TH ST,,,60628,246,W,112TH,ST,false,false,,,49,9,,P049,2,05,0522,37,,16,2,9,1176424.66343,1830738.664942,41.690902392,-87.629724809,"(41.690902391740515, -87.62972480872743)",19,45,21861,660,22,11
SR22-01666510,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/19/2022 03:57:11 PM,09/23/2022 01:30:31 PM,09/23/2022 01:30:31 PM,525 E 47TH ST,,,60653,525,E,47TH,ST,false,false,,,38,3,,R033,2,02,0223,30,,15,2,9,1180678.042854,1873901.596555,41.809249901,-87.612829688,"(41.8092499014732, -87.61282968836849)",10,4,21192,447,9,8
SR22-01665299,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/19/2022 02:06:37 PM,10/01/2022 11:20:14 AM,10/01/2022 11:20:14 AM,915 W 87TH ST,,,60620,915,W,87TH,ST,true,false,,SR22-01663984,71,21,,N043,2,22,2222,46,,14,2,9,1171639.801514,1847072.518517,41.735830834,-87.6467657,"(41.73583083445915, -87.64676570036093)",59,70,21554,533,13,21
SR22-01663984,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/19/2022 12:01:28 PM,10/01/2022 11:20:14 AM,10/01/2022 11:20:14 AM,915 W 87TH ST,,,60620,915,W,87TH,ST,false,false,,,71,21,,N043,2,22,2222,46,,12,2,9,1171639.801514,1847072.518517,41.735830834,-87.6467657,"(41.73583083445915, -87.64676570036093)",59,70,21554,533,13,21
SR22-01660688,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/18/2022 06:32:11 PM,09/24/2022 07:35:33 PM,09/24/2022 07:35:33 PM,315 S HALSTED ST,,,60661,315,S,HALSTED,ST,true,false,,SR22-01656424,28,27,,O023,3,12,1232,45,,18,1,9,1171148.997512,1898693.936504,41.877496139,-87.647053681,"(41.877496139386025, -87.64705368100384)",45,29,4452,786,46,34
SR22-01659777,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/18/2022 02:34:05 PM,10/28/2022 08:50:23 AM,10/28/2022 08:50:23 AM,4100 W CHICAGO AVE,,,60651,4100,W,CHICAGO,AVE,false,false,,,23,37,,F020,1,11,1111,8,,14,1,9,1148860.784441,1905114.636808,41.895575135,-87.728724306,"(41.89557513527494, -87.7287243055312)",5,24,4299,99,45,37
SR22-01657376,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/17/2022 09:45:50 PM,09/29/2022 03:35:26 PM,09/29/2022 03:35:26 PM,4011 W HARRISON ST,,,60624,4011,W,HARRISON,ST,false,false,,,26,24,,F024,3,11,1132,19,,21,7,9,1149673.435341,1896968.914839,41.873206627,-87.725951349,"(41.87320662734761, -87.7259513494966)",30,27,21572,703,14,24
SR22-01657289,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/17/2022 09:17:07 PM,09/30/2022 04:45:15 PM,09/30/2022 04:45:15 PM,3248 W LAWRENCE AVE,,,60625,3248,W,LAWRENCE,AVE,false,false,,,14,33,,H010,1,17,1713,2,,21,7,9,1153644.443503,1931774.036719,41.968636789,-87.710443565,"(41.96863678907572, -87.7104435647062)",20,14,21849,750,20,33
SR22-01656424,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/17/2022 04:48:06 PM,09/24/2022 07:35:33 PM,09/24/2022 07:35:33 PM,315 S HALSTED ST,,,60661,315,S,HALSTED,ST,false,false,,,28,27,,O023,3,12,1232,45,,16,7,9,1171148.997512,1898693.936504,41.877496139,-87.647053681,"(41.877496139386025, -87.64705368100384)",45,29,4452,786,46,34
SR22-01653183,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Open,Internet,09/16/2022 09:46:58 PM,09/20/2022 03:50:18 PM,,1367 N MILWAUKEE AVE,,,60622,1367,N,MILWAUKEE,AVE,false,false,,,24,1,,L019,3,14,1433,21,,21,6,9,1164359.225717,1909291.078044,41.906721788,-87.671683773,"(41.906721788255346, -87.67168377255925)",4,25,21560,482,41,1
SR22-01652223,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/16/2022 05:36:21 PM,09/26/2022 10:50:20 AM,09/26/2022 10:50:20 AM,6130 S CENTRAL AVE,,,60638,6130,S,CENTRAL,AVE,false,false,,,64,13,,B036,1,08,0812,26,,17,6,9,1140113.795183,1863222.663606,41.780781955,-87.761874038,"(41.7807819553731, -87.76187403839428)",7,62,22268,265,15,13
SR22-01650837,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/16/2022 02:14:33 PM,09/25/2022 11:00:25 PM,09/25/2022 11:00:25 PM,3701 W 55TH PL,,,60629,3701,W,55TH,PL,false,false,,,62,23,,G035,2,08,0822,9,,14,6,9,1152611.425969,1867466.178067,41.79218975,-87.715942981,"(41.79218975023548, -87.71594298133564)",58,60,21867,774,6,23
SR22-01649629,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/16/2022 12:03:47 PM,10/28/2022 08:28:04 AM,10/28/2022 08:28:04 AM,2739 W DEVON AVE,,,60659,2739,W,DEVON,AVE,false,false,,,2,50,,J007,1,24,2413,29,,12,6,9,1156751.02642,1942251.636532,41.997325285,-87.698735298,"(41.997325284982225, -87.69873529751335)",50,20,4450,31,27,50
SR22-01649306,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/16/2022 11:26:43 AM,09/29/2022 09:25:27 AM,09/29/2022 09:25:27 AM,3212 S ASHLAND AVE,,,60608,3212,S,ASHLAND,AVE,false,false,,,59,12,,L029,1,09,0912,9,,11,6,9,1166185.654719,1883208.156635,41.835109211,-87.665719768,"(41.83510921061715, -87.6657197676476)",43,56,14920,192,1,12
SR22-01648648,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,09/16/2022 10:08:33 AM,10/04/2022 09:00:24 AM,10/04/2022 09:00:21 AM,5215 W WINONA ST,,,60630,5215,W,WINONA,ST,false,false,,,11,45,,C010,2,16,1623,33,,10,6,9,1140584.901281,1933684.113768,41.974128699,-87.758416432,"(41.97412869882573, -87.75841643183115)",48,11,21869,128,50,45
SR22-01646539,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/15/2022 10:40:29 PM,09/24/2022 03:40:22 PM,09/24/2022 03:40:22 PM,2204 W ROSCOE ST,,,60618,2204,W,ROSCOE,ST,false,false,,,5,32,,K014,2,19,1921,25,,22,5,9,1161017.442785,1922607.640666,41.943333419,-87.683588831,"(41.94333341893443, -87.68358883132929)",39,46,21538,646,40,32
SR22-01645103,Business Complaints,RBL,Alderman,BACP - Business Affairs and Consumer Protection,Completed,Alderman's Office,09/15/2022 04:52:22 PM,09/26/2022 03:45:37 PM,09/26/2022 03:45:37 PM,3716 W 85TH PL,,,60652,3716,W,85TH,PL,false,false,,,70,18,,G042,3,08,0834,7,,16,5,9,1153006.643518,1847690.289865,41.737913728,-87.715015036,"(41.737913727502544, -87.715015036084)",8,69,4300,198,30,18
SR22-01644360,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/15/2022 03:20:58 PM,09/28/2022 09:20:15 AM,09/28/2022 09:20:15 AM,2601 N MILWAUKEE AVE,,,60647,2601,N,MILWAUKEE,AVE,false,false,,,22,32,,I016,1,14,1414,28,,15,5,9,1154716.993914,1917248.649141,41.928756659,-87.706890186,"(41.928756658767846, -87.70689018628681)",1,23,22535,549,40,35
SR22-01644195,Business Complaints,RBL,Alderman,BACP - Business Affairs and Consumer Protection,Open,Alderman's Office,09/15/2022 03:03:26 PM,12/02/2022 01:05:17 PM,,2552 W DIVERSEY AVE,,,60647,2552,W,DIVERSEY,AVE,false,false,,,21,35,,J015,1,14,1411,5,,15,5,9,1158635.14144,1918593.787499,41.932368357,-87.6924553,"(41.93236835694843, -87.69245529982084)",39,22,21538,467,20,35
SR22-01644042,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/15/2022 02:47:02 PM,10/03/2022 07:43:17 AM,10/03/2022 07:43:14 AM,216 W CERMAK RD,,,60616,216,W,CERMAK,RD,false,false,,,34,25,,P026,1,09,0914,14,,14,5,9,1175172.941575,1889844.13024,41.85312243,-87.632544229,"(41.85312242956857, -87.63254422894337)",40,35,21194,3,26,7
SR22-01643752,Business Complaints,RBL,Alderman,BACP - Business Affairs and Consumer Protection,Completed,Alderman's Office,09/15/2022 02:16:58 PM,10/06/2022 09:35:18 PM,10/06/2022 09:35:18 PM,1714 W PRATT BLVD,,,60626,1714,W,PRATT,BLVD,false,false,,,1,49,,L005,2,24,2424,28,,14,5,9,1163532.359356,1945229.597985,42.005356271,-87.673705018,"(42.00535627092347, -87.67370501768806)",9,10,21853,49,5,49
SR22-01643503,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/15/2022 01:55:37 PM,09/24/2022 06:50:25 PM,09/24/2022 06:50:25 PM,5645 S SAINT LOUIS AVE,,,60629,5645,S,SAINT LOUIS,AVE,false,false,,,63,14,,H035,2,08,0822,3,,13,5,9,1154087.437931,1866733.891235,41.790151033,-87.710550073,"(41.790151032916484, -87.71055007294633)",58,61,21867,801,8,14
SR22-01642870,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/15/2022 12:54:33 PM,09/27/2022 08:20:24 AM,09/27/2022 08:20:24 AM,8100 S STONY ISLAND AVE,,,60617,8100,S,STONY ISLAND,AVE,false,false,,,45,8,,T041,1,04,0411,6,,12,5,9,1188075.880469,1851482.200125,41.747555861,-87.586410403,"(41.74755586123193, -87.58641040320241)",61,41,21202,133,35,10
SR22-01641075,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/15/2022 09:54:14 AM,09/16/2022 02:35:21 PM,09/16/2022 02:35:21 PM,2154 N LARAMIE AVE,,,60639,2154,N,LARAMIE,AVE,false,false,,,19,36,,C017,1,25,2515,22,,9,5,9,1141285.790011,1914040.661682,41.920212272,-87.756325317,"(41.92021227212969, -87.75632531719785)",2,19,22615,307,44,26
SR22-01641044,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/15/2022 09:50:07 AM,09/16/2022 09:10:25 PM,09/16/2022 09:10:25 PM,5116 W ALTGELD ST,,,60639,5116,W,ALTGELD,ST,false,false,,,19,31,,D016,2,25,2521,28,,9,5,9,1141757.143571,1916230.656101,41.926213132,-87.754539145,"(41.92621313163467, -87.75453914474292)",2,19,22615,304,17,31
