SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Boundaries - Wards (2023-)
SR22-01401601,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/08/2022 02:31:12 PM,08/08/2022 04:03:08 PM,08/08/2022 04:03:08 PM,6100 S MOZART ST,,,60629,6100,S,MOZART,ST,false,false,,,66,16,,I036,2,08,0823,13,,14,2,8,1158354.363659,1864019.934311,41.78261767,-87.694978182,"(41.78261766969247, -87.69497818219837)",58,64,21867,183,2,15
SR22-01399588,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/08/2022 11:19:52 AM,08/26/2022 12:01:55 PM,08/26/2022 12:01:55 PM,5620 S TROY ST,,,60629,5620,S,TROY,ST,true,false,,SR22-01382858,63,14,,I035,2,08,0824,5,,11,2,8,1156258.019767,1867065.269762,41.79101696,-87.702582157,"(41.791016960001485, -87.7025821566107)",58,61,21867,764,8,14
SR22-01398974,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Mobile Device,08/08/2022 10:20:19 AM,09/02/2022 12:57:54 PM,09/02/2022 12:57:54 PM,5484 S HYDE PARK BLVD,,,60615,5484,S,HYDE PARK,BLVD,false,false,,,41,5,,U034,3,02,0234,11,,10,2,8,1188484.931699,1869027.671819,41.795692348,-87.58435165,"(41.79569234755526, -87.58435165010799)",10,8,21192,501,33,3
SR22-01398676,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/08/2022 09:48:23 AM,08/15/2022 05:32:57 AM,08/15/2022 05:32:57 AM,7801 S DR MARTIN LUTHER KING JR DR,,,60619,7801,S,DR MARTIN LUTHER KING JR,DR,false,false,,,69,6,,R040,2,06,0624,46,,9,2,8,1180267.575827,1853348.197462,41.752858804,-87.61496498,"(41.752858804437906, -87.61496497964575)",61,67,21546,496,32,4
SR22-01397793,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Mobile Device,08/08/2022 07:59:45 AM,08/17/2022 12:39:41 PM,08/17/2022 12:39:41 PM,2129 W 82ND PL,,,60620,2129,W,82ND,PL,false,false,,,71,18,,K041,1,06,0614,19,,7,2,8,1163459.76465,1849851.620567,41.743632276,-87.676656735,"(41.743632276334196, -87.6766567347338)",59,70,21554,532,30,18
SR22-01397559,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/08/2022 07:07:49 AM,08/08/2022 07:36:13 AM,08/08/2022 07:36:13 AM,6401 S NORMAL BLVD,,,60621,6401,S,NORMAL,BLVD,false,false,,,68,20,,O037,2,07,0722,29,,7,2,8,1174078.475155,1862447.203535,41.777967124,-87.637375653,"(41.77796712373764, -87.63737565277145)",11,66,21559,435,4,4
SR22-01394573,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/07/2022 11:55:30 AM,08/08/2022 12:53:46 AM,08/08/2022 12:53:46 AM,2300 S HAMLIN AVE,,,60623,2300,S,HAMLIN,AVE,true,false,,SR22-01393934,30,22,,G027,1,10,1013,14,,11,1,8,1151393.283109,1888385.927692,41.849620332,-87.719862075,"(41.84962033220609, -87.71986207497221)",57,32,21569,771,28,22
SR22-01394500,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/07/2022 11:32:46 AM,08/07/2022 05:12:11 PM,08/07/2022 05:12:11 PM,1330 N RIDGEWAY AVE,,,60651,1330,N,RIDGEWAY,AVE,false,false,,,23,26,,G019,3,25,2535,43,,11,1,8,1151051.477514,1908732.291558,41.905459695,-87.720583435,"(41.90545969490522, -87.72058343540198)",5,24,4299,454,49,36
SR22-01393724,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/07/2022 07:17:40 AM,08/07/2022 11:45:27 AM,08/07/2022 11:45:27 AM,5046 W AGATITE AVE,,,60630,5046,W,AGATITE,AVE,false,false,,,15,45,,D011,2,16,1623,15,,7,1,8,1141731.033552,1929187.129741,41.961767414,-87.754313487,"(41.96176741398189, -87.75431348658876)",48,15,21869,259,50,45
SR22-01393469,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/07/2022 03:36:15 AM,08/07/2022 04:50:19 PM,08/07/2022 04:50:19 PM,1317 N RIDGEWAY AVE,,,60651,1317,N,RIDGEWAY,AVE,false,false,,,23,26,,G019,3,25,2535,43,,3,1,8,1151208.144512,1908586.286767,41.905055971,-87.720011776,"(41.905055971288036, -87.72001177565791)",5,24,4299,454,49,36
SR22-01391218,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/06/2022 02:17:52 PM,08/06/2022 02:30:30 PM,08/06/2022 02:30:30 PM,5524 S WHIPPLE ST,,,60629,5524,S,WHIPPLE,ST,false,false,,,63,14,,I035,2,08,0824,5,,14,7,8,1156908.896272,1867728.987034,41.792825165,-87.700177595,"(41.79282516481013, -87.7001775948878)",58,61,21867,764,8,14
SR22-01390912,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/06/2022 01:16:15 PM,08/08/2022 10:57:24 AM,08/08/2022 10:57:24 AM,6425 S KARLOV AVE,,,60629,6425,S,KARLOV,AVE,false,false,,,65,13,,F037,1,08,0813,28,,13,7,8,1150220.494706,1861559.461225,41.776027574,-87.72486353,"(41.77602757374242, -87.72486353043301)",58,63,21867,6,15,13
SR22-01390848,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/06/2022 01:03:04 PM,08/06/2022 01:13:54 PM,08/06/2022 01:13:54 PM,5535 S WHIPPLE ST,,,60629,5535,S,WHIPPLE,ST,false,false,,,63,14,,I035,2,08,0824,5,,13,7,8,1157063.993881,1867625.667212,41.792538505,-87.699611659,"(41.79253850478091, -87.699611658933)",58,61,21867,764,8,14
SR22-01390399,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Mobile Device,08/06/2022 11:07:14 AM,08/08/2022 01:13:26 PM,08/08/2022 01:13:26 PM,916 S OAKLEY BLVD,,,60612,916,S,OAKLEY,BLVD,true,false,,SR22-01390309,28,28,,K024,2,12,1225,46,,11,7,8,1161186.024665,1895786.848848,41.869731601,-87.683715768,"(41.869731601343595, -87.68371576788505)",28,29,21184,757,23,28
SR22-01390297,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Mobile Device,08/06/2022 10:38:52 AM,08/08/2022 01:13:26 PM,08/08/2022 01:13:26 PM,916 S OAKLEY BLVD,,,60612,916,S,OAKLEY,BLVD,true,false,,SR22-01390309,28,28,,K024,2,12,1225,46,,10,7,8,1161186.024665,1895786.848848,41.869731601,-87.683715768,"(41.869731601343595, -87.68371576788505)",28,29,21184,757,23,28
SR22-01390295,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Internet,08/06/2022 10:38:15 AM,08/06/2022 10:56:28 AM,08/06/2022 10:56:28 AM,1018 W 103RD PL,,,60643,1018,W,103RD,PL,false,false,,,73,34,,N047,3,22,2232,35,,10,7,8,1171245.485674,1836261.542304,41.70617256,-87.648525386,"(41.706172559516, -87.64852538641219)",13,72,22212,595,22,21
SR22-01389938,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/06/2022 09:15:19 AM,08/11/2022 02:14:22 PM,08/11/2022 02:14:22 PM,522 N LECLAIRE AVE,,,60644,522,N,LECLAIRE,AVE,false,false,,,25,37,,D021,3,15,1532,39,,9,7,8,1142187.388435,1903065.617219,41.890078812,-87.753285309,"(41.89007881207249, -87.75328530904233)",32,26,22216,694,45,37
SR22-01389713,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/06/2022 08:22:45 AM,08/30/2022 10:19:46 AM,08/30/2022 10:19:46 AM,6029 N MARMORA AVE,,,60646,6029,N,MARMORA,AVE,false,false,,,11,39,,,1,16,1611,23,,8,7,8,1135992.755845,1939832.642118,41.991084119,-87.775155954,"(41.991084118905555, -87.77515595407145)",18,11,22532,701,38,39
SR22-01387485,Low Water Pressure Complaint,WBK,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,08/05/2022 05:02:40 PM,08/08/2022 05:46:33 PM,08/08/2022 05:46:33 PM,6819 S RIDGELAND AVE,,,60649,6819,S,RIDGELAND,AVE,false,false,,,43,5,,U038,3,03,0332,25,,17,6,8,1189120.332859,1860014.890028,41.770945371,-87.582310317,"(41.77094537077124, -87.5823103165317)",24,39,22538,381,33,3
SR22-01385189,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/05/2022 12:37:26 PM,08/05/2022 01:45:07 PM,08/05/2022 01:45:07 PM,7317 S SAINT LAWRENCE AVE,,,60619,7317,S,SAINT LAWRENCE,AVE,false,false,,,69,6,,R039,2,03,0323,40,,12,6,8,1181581.088489,1856553.738798,41.761624954,-87.610052764,"(41.76162495357431, -87.61005276406553)",61,67,21546,515,32,4
SR22-01385176,Low Water Pressure Complaint,WBK,Alderman,DWM - Department of Water Management,Completed,Alderman's Office,08/05/2022 12:36:10 PM,08/11/2022 01:11:22 PM,08/11/2022 01:11:22 PM,9843 S EWING AVE,,,60617,9843,S,EWING,AVE,false,false,,,52,10,,Y046,3,04,0432,22,,12,6,8,1202205.446483,1840294.181676,41.716506914,-87.535016916,"(41.71650691369288, -87.53501691577141)",25,49,21202,705,47,6
SR22-01384314,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/05/2022 10:56:44 AM,08/05/2022 12:29:04 PM,08/05/2022 12:29:04 PM,9747 S OAKLEY AVE,,,60643,9747,S,OAKLEY,AVE,false,false,,,72,19,,K045,1,22,2213,2,,10,6,8,1162771.324585,1839758.170249,41.715948631,-87.679460188,"(41.71594863068648, -87.67946018793371)",13,71,22212,629,42,19
SR22-01383884,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/05/2022 10:10:19 AM,08/05/2022 12:33:58 PM,08/05/2022 12:33:58 PM,122 E 123RD ST,,,60628,122,E,123RD,ST,false,false,,,53,9,,Q051,3,05,0532,45,,10,6,8,1179322.152812,1823506.876243,41.670991856,-87.619336348,"(41.67099185604661, -87.61933634801899)",19,50,21861,504,43,11
SR22-01383457,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Canceled,Internet,08/05/2022 09:26:28 AM,08/07/2022 07:28:45 PM,08/07/2022 07:28:45 PM,5142 W SAINT PAUL AVE,,,60639,5142,W,SAINT PAUL,AVE,false,false,,,25,37,,D018,3,25,2533,16,,9,6,8,1141811.877729,1911224.909583,41.912475813,-87.75446218,"(41.91247581301692, -87.75446217966359)",2,26,22615,523,45,37
SR22-01382858,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/05/2022 08:09:42 AM,08/26/2022 12:01:55 PM,08/26/2022 12:01:55 PM,5620 S TROY ST,,,60629,5620,S,TROY,ST,false,false,,,63,14,,I035,2,08,0824,5,,8,6,8,1156258.019767,1867065.269762,41.79101696,-87.702582157,"(41.791016960001485, -87.7025821566107)",58,61,21867,764,8,14
SR22-01382751,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Internet,08/05/2022 07:55:48 AM,08/08/2022 02:26:28 PM,08/08/2022 02:26:28 PM,1934 W ADDISON ST,,,60613,1934,W,ADDISON,ST,false,false,,,5,47,,L013,2,19,1922,27,,7,6,8,1162634.632634,1923993.839531,41.947103433,-87.677605865,"(41.947103433346335, -87.677605865331)",53,46,21186,644,18,47
SR22-01382613,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/05/2022 07:28:23 AM,08/22/2022 10:47:53 AM,08/22/2022 10:47:53 AM,6528 S GREEN ST,,,60621,6528,S,GREEN,ST,true,false,,SR22-01375677,68,6,,N037,2,07,0723,28,,7,6,8,1171680.106586,1861451.753309,41.775288418,-87.64619728,"(41.77528841826952, -87.64619728036547)",11,66,21559,436,32,16
SR22-01382187,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Mobile Device,08/05/2022 01:33:15 AM,08/05/2022 05:51:04 AM,08/05/2022 05:51:04 AM,2009 W 17TH ST,,,60608,2009,W,17TH,ST,false,false,,,31,25,,K026,3,12,1234,11,,1,6,8,1163195.881891,1891665.134145,41.858379257,-87.676452792,"(41.85837925702704, -87.67645279173455)",43,33,14920,366,26,25
SR22-01381332,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/04/2022 07:38:49 PM,09/15/2022 12:03:15 PM,09/15/2022 12:03:15 PM,7004 W 64TH ST,,,60638,7004,W,64TH,ST,true,false,,SR22-01335487,64,23,,Y137,1,08,0812,18,,19,5,8,1130760.476991,1861360.74252,41.775837939,-87.796208556,"(41.77583793883885, -87.79620855585884)",7,62,22268,336,6,13
SR22-01380973,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/04/2022 06:19:18 PM,08/09/2022 08:24:14 AM,08/09/2022 08:24:14 AM,335 W 58TH ST,,,60621,335,W,58TH,ST,false,false,,,68,20,,P035,1,07,0711,30,,18,5,8,1174893.185961,1866343.034246,41.788639572,-87.634272797,"(41.78863957198645, -87.63427279704555)",11,66,21559,166,4,20
SR22-01379893,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Internet,08/04/2022 03:45:46 PM,11/22/2022 09:20:58 AM,11/22/2022 09:20:58 AM,2146 N LEAMINGTON AVE,,,60639,2146,N,LEAMINGTON,AVE,false,false,,,19,36,,D017,2,25,2522,22,,15,5,8,1141631.621715,1913976.287484,41.92002923,-87.755056247,"(41.92002923016192, -87.75505624687108)",2,19,22615,306,44,26
SR22-01378300,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Canceled,Internet,08/04/2022 01:27:04 PM,08/08/2022 08:29:14 AM,08/08/2022 08:29:14 AM,4111 N CUMBERLAND AVE,,,60634,4111,N,CUMBERLAND,AVE,false,false,,,17,38,,V112,1,16,1614,28,,13,5,8,1119417.937407,1926320.756247,41.954286162,-87.836412098,"(41.95428616161938, -87.8364120982853)",52,17,22254,445,19,38
SR22-01377422,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Canceled,Internet,08/04/2022 12:11:18 PM,08/04/2022 12:24:28 PM,08/04/2022 12:24:28 PM,5633 N ARTESIAN AVE,,,60659,5633,N,ARTESIAN,AVE,false,false,,,2,40,,J008,1,20,2011,19,,12,5,8,1159052.483587,1937480.46891,41.984185894,-87.690400878,"(41.984185894430325, -87.69040087817731)",50,20,4450,15,24,40
SR22-01377056,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/04/2022 11:26:46 AM,08/05/2022 01:03:24 AM,08/05/2022 01:03:24 AM,1434 W CHESTNUT ST,,,60642,1434,W,CHESTNUT,ST,false,false,,,24,2,,M020,1,12,1213,5,,11,5,8,1166511.21762,1906180.415336,41.898140097,-87.663867831,"(41.898140096989295, -87.66386783117355)",49,25,22620,484,11,27
SR22-01376810,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/04/2022 10:53:03 AM,08/04/2022 12:18:34 PM,08/04/2022 12:18:34 PM,7317 S SAINT LAWRENCE AVE,,,60619,7317,S,SAINT LAWRENCE,AVE,false,false,,,69,6,,R039,2,03,0323,40,,10,5,8,1181581.088489,1856553.738798,41.761624954,-87.610052764,"(41.76162495357431, -87.61005276406553)",61,67,21546,515,32,4
SR22-01376559,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/04/2022 10:24:18 AM,08/04/2022 10:33:18 AM,08/04/2022 10:33:18 AM,1735 W STEUBEN ST,,,60643,1735,W,STEUBEN,ST,false,false,,,75,34,,L049,3,22,2234,19,,10,5,8,1166835.642309,1829216.538415,41.68693499,-87.664874241,"(41.68693499011005, -87.66487424060328)",13,74,22212,378,22,21
SR22-01375738,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Canceled,Internet,08/04/2022 08:48:53 AM,08/04/2022 12:51:51 PM,08/04/2022 12:51:51 PM,2640 N NARRAGANSETT AVE,,,60707,2640,N,NARRAGANSETT,AVE,false,false,,,19,36,,Z116,1,25,2512,10,,8,5,8,1133189.651782,1917089.170327,41.928723374,-87.786001013,"(41.92872337402179, -87.78600101309776)",3,19,4454,137,44,36
SR22-01374423,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Canceled,Mobile Device,08/03/2022 11:04:40 PM,08/06/2022 10:12:48 AM,08/06/2022 10:12:48 AM,3558 S PRAIRIE AVE,,,60653,3558,S,PRAIRIE,AVE,false,false,,,35,3,,Q030,1,02,0212,35,,23,4,8,1178441.513989,1881227.438454,41.829403778,-87.620809977,"(41.82940377844611, -87.62080997705408)",36,1,4301,222,9,8
SR22-01374282,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/03/2022 10:08:35 PM,08/05/2022 05:24:37 AM,08/05/2022 05:24:37 AM,8152 S LA SALLE ST,,,60620,8152,S,LA SALLE,ST,true,false,,SR22-01373634,44,21,,P041,2,06,0622,53,,22,4,8,1176630.977839,1850724.417607,41.745741386,-87.62837035,"(41.74574138583733, -87.62837034963631)",59,40,21554,1,13,4
SR22-01372805,Low Water Pressure Complaint,WBK,Alderman,DWM - Department of Water Management,Canceled,Alderman's Office,08/03/2022 04:33:00 PM,08/04/2022 09:12:06 AM,08/04/2022 09:12:07 AM,6339 S KEDVALE AVE,,,60629,6339,S,KEDVALE,AVE,false,false,,,65,13,,F037,1,08,0813,28,,16,4,8,1149872.644479,1862074.03837,41.777446403,-87.726125419,"(41.77744640328809, -87.72612541907903)",58,63,21867,6,15,13
SR22-01371440,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Internet,08/03/2022 02:11:42 PM,08/05/2022 11:07:23 AM,08/05/2022 11:07:23 AM,617 N LONG AVE,,,60644,617,N,LONG,AVE,false,false,,,25,37,,C021,2,15,1524,9,,14,4,8,1140300.239607,1903637.821223,41.891683808,-87.760201836,"(41.89168380795326, -87.76020183577488)",32,26,22216,673,45,37
SR22-01369416,Low Water Pressure Complaint,WBK,Alderman,DWM - Department of Water Management,Completed,Alderman's Office,08/03/2022 10:24:44 AM,09/02/2022 09:23:07 AM,09/02/2022 09:23:07 AM,6619 W 63RD PL,,,60638,6619,W,63RD,PL,false,false,,,64,23,,Z137,1,08,0812,23,,10,4,8,1133285.917958,1861602.78978,41.776458505,-87.786944652,"(41.776458505161756, -87.78694465204474)",7,62,22268,336,6,13
SR22-01369345,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Internet,08/03/2022 10:13:54 AM,08/18/2022 09:55:16 AM,08/18/2022 09:55:16 AM,5020 W GEORGE ST,,,60641,5020,W,GEORGE,ST,false,false,,,19,31,,D015,2,25,2521,27,,10,4,8,1142289.047665,1918891.546343,41.933505015,-87.75251839,"(41.93350501470832, -87.75251839005614)",21,19,22618,355,17,31
SR22-01368456,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Internet,08/03/2022 08:25:58 AM,08/11/2022 12:53:18 PM,08/11/2022 12:53:18 PM,1633 N MOZART ST,,,60647,1633,N,MOZART,ST,true,false,,SR22-01334616,24,1,,I018,2,14,1421,30,,8,4,8,1157179.833376,1910880.042165,41.911230971,-87.698013407,"(41.91123097092889, -87.69801340733979)",1,25,22535,300,41,26
SR22-01368168,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Internet,08/03/2022 07:46:44 AM,08/09/2022 11:11:38 AM,08/09/2022 11:11:38 AM,664 W MARQUETTE RD,,,60621,664,W,MARQUETTE,RD,false,false,,,68,6,,O037,2,07,0723,15,,7,4,8,1172777.796021,1860526.004881,41.772723918,-87.642200569,"(41.77272391800379, -87.64220056908559)",11,66,21559,435,32,4
SR22-01366943,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/02/2022 09:45:38 PM,08/03/2022 11:05:36 AM,08/03/2022 11:05:36 AM,2916 W JARLATH ST,,,60645,2916,W,JARLATH,ST,true,false,,SR22-01359807,2,50,,I004,1,24,2411,1,,21,3,8,1155595.412425,1948008.413066,42.013145531,-87.702830413,"(42.01314553130106, -87.702830413265)",12,20,22528,359,27,50
SR22-01366016,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/02/2022 06:10:58 PM,08/03/2022 11:19:22 AM,08/03/2022 11:19:22 AM,5620 S TROY ST,,,60629,5620,S,TROY,ST,false,false,,,63,14,,I035,2,08,0824,5,,18,3,8,1156258.019767,1867065.269762,41.79101696,-87.702582157,"(41.791016960001485, -87.7025821566107)",58,61,21867,764,8,14
SR22-01365505,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/02/2022 04:35:44 PM,08/02/2022 05:21:44 PM,08/02/2022 05:21:44 PM,2650 N NARRAGANSETT AVE,,,60707,2650,N,NARRAGANSETT,AVE,false,false,,,19,36,,Z116,1,25,2512,10,,16,3,8,1132853.876557,1917089.908559,41.928731275,-87.787234882,"(41.928731274886395, -87.78723488190674)",3,19,4454,137,44,36
SR22-01364614,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/02/2022 02:54:50 PM,08/02/2022 03:20:31 PM,08/02/2022 03:20:31 PM,7835 S EAST END AVE,,,60649,7835,S,EAST END,AVE,false,false,,,43,8,,U040,1,04,0414,13,,14,3,8,1188984.809591,1853220.611499,41.752304524,-87.583024318,"(41.752304524089496, -87.58302431832354)",24,39,22538,188,35,10
SR22-01363198,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/02/2022 12:29:53 PM,09/02/2022 10:36:40 AM,09/02/2022 10:36:40 AM,1744 N HOYNE AVE,,,60647,1744,N,HOYNE,AVE,true,false,,SR22-01172939,24,32,,K018,3,14,1434,2,,12,3,8,1162013.562473,1911782.159651,41.913606824,-87.680230662,"(41.91360682430124, -87.68023066200101)",1,25,22535,179,40,32
SR22-01362825,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Internet,08/02/2022 11:51:17 AM,08/03/2022 09:33:47 AM,08/03/2022 09:33:47 AM,5633 N ARTESIAN AVE,,,60659,5633,N,ARTESIAN,AVE,false,false,,,2,40,,J008,1,20,2011,19,,11,3,8,1159052.483587,1937480.46891,41.984185894,-87.690400878,"(41.984185894430325, -87.69040087817731)",50,20,4450,15,24,40
SR22-01361952,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/02/2022 10:22:02 AM,08/03/2022 03:17:44 PM,08/03/2022 03:17:44 PM,1400 W GRAND AVE,,,60642,1400,W,GRAND,AVE,false,false,,,24,1,,M021,1,12,1215,37,,10,3,8,1166913.299525,1903668.974969,41.891239908,-87.66246315,"(41.89123990766909, -87.66246315028363)",49,25,22620,485,41,1
SR22-01361191,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Internet,08/02/2022 08:56:21 AM,08/03/2022 10:56:15 AM,08/03/2022 10:56:15 AM,2320 S ALBANY AVE,,,60623,2320,S,ALBANY,AVE,false,false,,,30,12,,I027,3,10,1033,14,,8,3,8,1155925.228446,1888323.35972,41.849358592,-87.703230814,"(41.84935859239485, -87.7032308143635)",57,32,21569,261,1,25
SR22-01361097,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/02/2022 08:46:20 AM,05/02/2023 12:35:54 PM,05/02/2023 12:35:54 PM,7600 S EMERALD AVE,,,60620,7600,S,EMERALD,AVE,false,false,,,71,17,,O040,2,06,0621,9,,8,3,8,1172549.258928,1854416.823106,41.755964613,-87.643217995,"(41.755964612922405, -87.64321799464636)",59,70,21554,556,31,17
SR22-01359807,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/01/2022 11:08:57 PM,08/03/2022 11:05:36 AM,08/03/2022 11:05:36 AM,2916 W JARLATH ST,,,60645,2916,W,JARLATH,ST,false,false,,,2,50,,I004,1,24,2411,1,,23,2,8,1155595.412425,1948008.413066,42.013145531,-87.702830413,"(42.01314553130106, -87.702830413265)",12,20,22528,359,27,50
SR22-01359459,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Internet,08/01/2022 09:30:13 PM,08/02/2022 08:16:53 AM,08/02/2022 08:16:53 AM,5269 N LA CROSSE AVE,,,60630,5269,N,LA CROSSE,AVE,false,false,,,12,39,,D009,2,16,1621,41,,21,2,8,1143116.055375,1934865.923823,41.977324687,-87.749078916,"(41.97732468708557, -87.7490789158662)",48,12,21869,746,38,39
SR22-01357881,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/01/2022 04:49:57 PM,08/02/2022 10:07:15 AM,08/02/2022 10:07:15 AM,7716 S LAFLIN ST,,,60620,7716,S,LAFLIN,ST,false,false,,,71,17,,M040,1,06,0612,26,,16,2,8,1167381.741456,1853471.16822,41.753481796,-87.662182835,"(41.75348179567867, -87.66218283527525)",59,70,21554,557,31,17
SR22-01357372,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/01/2022 03:40:34 PM,08/09/2022 06:13:52 PM,08/09/2022 06:13:52 PM,7941 S PARNELL AVE,,,60620,7941,S,PARNELL,AVE,false,false,,,44,17,,O041,2,06,0621,39,,15,2,8,1174084.742469,1852079.02908,41.749515477,-87.637660084,"(41.74951547692351, -87.6376600839012)",59,40,21554,1,31,4
SR22-01356651,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/01/2022 02:29:23 PM,08/06/2022 08:52:58 PM,08/06/2022 08:52:58 PM,11138 S EWING AVE,,,60617,11138,S,EWING,AVE,false,false,,,52,10,,Y049,3,04,0433,12,,14,2,8,1202127.765176,1831539.259769,41.69248465,-87.535598446,"(41.692484650156345, -87.53559844586862)",25,49,21202,603,47,6
SR22-01355021,Low Water Pressure Complaint,WBK,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,08/01/2022 11:52:13 AM,08/01/2022 01:22:53 PM,08/01/2022 01:22:53 PM,1127 N MONITOR AVE,,,60651,1127,N,MONITOR,AVE,false,false,,,25,29,,B020,1,15,1511,13,,11,2,8,1137220.642607,1907042.335066,41.901082114,-87.771430085,"(41.901082113849405, -87.77143008537557)",5,26,4299,671,7,29
