SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Boundaries - Wards (2023-)
SR22-01228608,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/14/2022 09:51:48 AM,07/14/2022 10:10:25 AM,07/14/2022 10:10:25 AM,2457 W SUNNYSIDE AVE,,,60625,2457,W,SUNNYSIDE,AVE,false,false,,,4,47,,J011,1,19,1911,21,,9,5,7,1158949.186532,1929797.637188,41.963105958,-87.690992659,"(41.96310595808803, -87.69099265890083)",20,6,21849,621,18,47
SR22-01224677,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/13/2022 05:06:00 PM,07/13/2022 10:27:50 PM,07/13/2022 10:27:50 PM,2008 W LUNT AVE,,,60645,2008,W,LUNT,AVE,false,false,,,1,49,,K005,2,24,2424,13,,17,4,7,1161655.642,1946607.036558,42.009175469,-87.680570956,"(42.00917546867153, -87.68057095606505)",12,10,21853,44,5,49
SR22-01223324,No Water Complaint,WBJ,Alderman,DWM - Department of Water Management,Completed,Alderman's Office,07/13/2022 02:46:02 PM,07/15/2022 10:11:19 AM,07/15/2022 10:11:19 AM,3908 N PARIS AVE,,,60634,3908,N,PARIS,AVE,false,false,,,17,38,,V113,3,16,1631,28,,14,4,7,1120955.850747,1925026.994731,41.950711308,-87.830786259,"(41.95071130787801, -87.83078625942423)",52,17,22254,445,19,38
SR22-01223086,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/13/2022 02:22:42 PM,07/13/2022 02:31:11 PM,07/13/2022 02:31:11 PM,1406 W 69TH ST,,,60636,1406,W,69TH,ST,false,false,,,67,17,,M038,2,07,0725,13,,14,4,7,1168075.027598,1859052.470901,41.768782765,-87.659481971,"(41.76878276465335, -87.6594819705238)",23,65,22257,284,31,17
SR22-01221826,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/13/2022 12:36:21 PM,07/13/2022 01:37:55 PM,07/13/2022 01:37:55 PM,2847 W BERWYN AVE,,,60625,2847,W,BERWYN,AVE,false,false,,,4,40,,I009,1,20,2011,34,,12,4,7,1156217.241469,1934990.136135,41.977410223,-87.700896147,"(41.97741022297096, -87.7008961473419)",20,6,21849,620,24,39
SR22-01218614,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Mobile Device,07/13/2022 07:02:00 AM,07/13/2022 07:24:11 AM,07/13/2022 07:24:11 AM,7139 S HOMAN AVE,,,60629,7139,S,HOMAN,AVE,false,false,,,66,17,,H039,3,08,0831,1,,7,4,7,1155021.511691,1856899.350237,41.763144941,-87.707387524,"(41.76314494143898, -87.70738752360475)",58,64,21867,349,31,17
SR22-01218365,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/13/2022 05:27:18 AM,07/14/2022 10:16:17 AM,07/14/2022 10:16:17 AM,6732 N LEHIGH AVE,,,60646,6732,N,LEHIGH,AVE,true,false,,SR22-01218345,12,41,,B006,2,16,1621,14,,5,4,7,1137582.144108,1944320.03773,42.003369302,-87.769200943,"(42.00336930190431, -87.76920094342478)",18,12,22532,781,29,45
SR22-01217799,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/12/2022 09:35:25 PM,07/12/2022 10:22:46 PM,07/12/2022 10:22:46 PM,4326 N ALBANY AVE,,,60618,4326,N,ALBANY,AVE,false,false,,,16,33,,I012,2,17,1724,21,,21,3,7,1154858.391614,1928705.537295,41.960192334,-87.706062503,"(41.960192334103255, -87.70606250266188)",39,16,21538,214,20,33
SR22-01217789,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Mobile Device,07/12/2022 09:32:13 PM,07/12/2022 09:39:23 PM,07/12/2022 09:39:23 PM,321 N MENARD AVE,,,60644,321,N,MENARD,AVE,false,false,,,25,29,,B022,1,15,1512,11,,21,3,7,1137757.991379,1901668.909299,41.886327078,-87.769586008,"(41.88632707802018, -87.76958600842373)",32,26,22216,618,7,29
SR22-01217761,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Internet,07/12/2022 09:24:20 PM,07/12/2022 09:30:34 PM,07/12/2022 09:30:34 PM,309 N MENARD AVE,,,60644,309,N,MENARD,AVE,false,false,,,25,29,,B022,1,15,1512,11,,21,3,7,1137765.428768,1901557.338139,41.886020778,-87.769561388,"(41.88602077814423, -87.76956138787337)",32,26,22216,618,7,29
SR22-01217757,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Internet,07/12/2022 09:22:20 PM,07/12/2022 09:36:24 PM,07/12/2022 09:36:24 PM,313 N MENARD AVE,,,60644,313,N,MENARD,AVE,false,false,,,25,29,,B022,1,15,1512,11,,21,3,7,1137765.428768,1901583.737257,41.886093221,-87.769560751,"(41.88609322076215, -87.76956075097553)",32,26,22216,618,7,29
SR22-01216612,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/12/2022 05:38:12 PM,07/13/2022 08:13:18 AM,07/13/2022 08:13:18 AM,10949 S GREEN ST,,,60643,10949,S,GREEN,ST,false,false,,,75,34,,N048,3,22,2233,2,,17,3,7,1172687.965716,1832037.096767,41.694548435,-87.643367043,"(41.6945484348838, -87.64336704264856)",13,74,22212,315,22,21
SR22-01216398,No Water Complaint,WBJ,DWM - Department of Water Management,DWM - Department of Water Management,Completed,E-Mail,07/12/2022 04:58:48 PM,07/12/2022 07:22:57 PM,07/12/2022 07:22:57 PM,7956 S NORMAL AVE,,,60620,7956,S,NORMAL,AVE,false,false,,,44,17,,O041,2,06,0621,39,,16,3,7,1174295.642866,1851928.964872,41.749099,-87.636891712,"(41.749098999982344, -87.63689171226306)",59,40,21554,1,31,4
SR22-01216163,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/12/2022 04:17:51 PM,07/14/2022 12:05:42 PM,07/14/2022 12:05:43 PM,3702 W 63RD PL,,,60629,3702,W,63RD,PL,false,false,,,65,23,,G037,2,08,0823,32,,16,3,7,1152730.570462,1862319.064372,41.778062939,-87.71564168,"(41.77806293909434, -87.7156416804706)",58,63,21867,238,6,23
SR22-01215026,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/12/2022 02:27:15 PM,07/12/2022 03:40:29 PM,07/12/2022 03:40:29 PM,900 W ERIE ST,,,60642,900,W,ERIE,ST,false,false,,,24,27,,N021,1,12,1214,11,,14,3,7,1170243.506992,1904474.60342,41.893378504,-87.650209416,"(41.8933785043969, -87.65020941572263)",49,25,22620,522,46,27
SR22-01214082,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,DWM,07/12/2022 01:17:46 PM,11/16/2022 10:34:57 AM,11/16/2022 10:34:57 AM,2651 W Crystal ST,,,,2651,W,Crystal,ST,false,false,,,24,26,,J019,2,14,1423,35,,13,3,7,1158288.574946,1908141.452782,41.903693449,-87.694015237,"(41.9036934488915, -87.69401523659909)",4,25,21560,543,49,26
SR22-01213118,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/12/2022 11:49:29 AM,07/12/2022 12:09:38 PM,07/12/2022 12:09:38 PM,6430 N SAYRE AVE,,,60631,6430,N,SAYRE,AVE,false,false,,,10,41,,Y106,1,16,1611,11,,11,3,7,1128801.948501,1942628.591007,41.998882025,-87.80154223,"(41.99888202466289, -87.80154223030013)",17,36,22243,657,29,41
SR22-01213066,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/12/2022 11:43:21 AM,07/12/2022 12:11:03 PM,07/12/2022 12:11:03 PM,6443 N SAYRE AVE,,,60631,6443,N,SAYRE,AVE,false,false,,,10,41,,Y106,1,16,1611,11,,11,3,7,1128934.28481,1942768.02054,41.999262376,-87.801052206,"(41.999262375572286, -87.8010522055165)",17,36,22243,657,29,41
SR22-01212862,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/12/2022 11:21:40 AM,07/12/2022 05:28:02 PM,07/12/2022 05:28:02 PM,1953 S AVERS AVE,,,60623,1953,S,AVERS,AVE,false,false,,,29,24,,G026,1,10,1014,31,,11,3,7,1151132.190909,1889813.184714,41.853542015,-87.72078296,"(41.85354201511088, -87.72078295992422)",57,30,21569,752,14,24
SR22-01212793,No Water Complaint,WBJ,,DWM - Department of Water Management,Open,Internet,07/12/2022 11:15:59 AM,12/02/2022 01:05:36 PM,,8342 S ELIZABETH ST,,,60620,8342,S,ELIZABETH,ST,false,false,,,71,17,,M042,1,06,0613,20,,11,3,7,1169377.264158,1849272.307851,41.741916597,-87.654991276,"(41.74191659724296, -87.65499127596371)",59,70,21554,531,13,17
SR22-01211888,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/12/2022 09:41:24 AM,07/12/2022 10:07:56 AM,07/12/2022 10:07:56 AM,6413 N SAYRE AVE,,,60631,6413,N,SAYRE,AVE,false,false,,,10,41,,Y106,1,16,1611,11,,9,3,7,1128985.143678,1942472.787861,41.998451363,-87.80087186,"(41.99845136263867, -87.80087185961477)",17,36,22243,657,29,41
SR22-01208430,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/11/2022 05:38:31 PM,07/11/2022 09:34:47 PM,07/11/2022 09:34:47 PM,2020 W LUNT AVE,,,60645,2020,W,LUNT,AVE,false,false,,,1,49,,K005,2,24,2424,13,,17,2,7,1161545.872541,1946593.407655,42.009140367,-87.680975212,"(42.00914036661722, -87.6809752122466)",12,10,21853,44,5,49
SR22-01208424,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Internet,07/11/2022 05:36:59 PM,07/11/2022 06:03:48 PM,07/11/2022 06:03:48 PM,2020 W LUNT AVE,,,60645,2020,W,LUNT,AVE,false,false,,,1,49,,K005,2,24,2424,13,,17,2,7,1161545.872541,1946593.407655,42.009140367,-87.680975212,"(42.00914036661722, -87.6809752122466)",12,10,21853,44,5,49
SR22-01207758,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Internet,07/11/2022 03:59:39 PM,07/11/2022 04:06:58 PM,07/11/2022 04:06:58 PM,1827 W LUNT AVE,,,60626,1827,W,LUNT,AVE,false,false,,,1,49,,L005,2,24,2424,3,,15,2,7,1162656.404463,1946435.914662,42.008684908,-87.676893687,"(42.00868490791425, -87.6768936871247)",9,10,21853,44,5,49
SR22-01207257,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/11/2022 03:11:05 PM,07/11/2022 06:14:06 PM,07/11/2022 06:14:06 PM,6938 S OGLESBY AVE,,,60649,6938,S,OGLESBY,AVE,false,false,,,43,5,,V038,3,03,0331,29,,15,2,7,1192888.588713,1859242.638845,41.76873513,-87.568522711,"(41.76873513019177, -87.56852271063616)",24,39,22538,142,33,3
SR22-01206732,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Mobile Device,07/11/2022 02:19:26 PM,07/11/2022 02:40:19 PM,07/11/2022 02:40:19 PM,2020 W LUNT AVE,,,60645,2020,W,LUNT,AVE,false,false,,,1,49,,K005,2,24,2424,13,,14,2,7,1161545.872541,1946593.407655,42.009140367,-87.680975212,"(42.00914036661722, -87.6809752122466)",12,10,21853,44,5,49
SR22-01206411,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Mobile Device,07/11/2022 01:52:14 PM,07/11/2022 02:13:37 PM,07/11/2022 02:13:37 PM,2020 W LUNT AVE,,,60645,2020,W,LUNT,AVE,false,false,,,1,49,,K005,2,24,2424,13,,13,2,7,1161545.872541,1946593.407655,42.009140367,-87.680975212,"(42.00914036661722, -87.6809752122466)",12,10,21853,44,5,49
SR22-01204775,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,DWM,07/11/2022 11:27:51 AM,07/12/2022 11:22:59 AM,07/12/2022 11:22:59 AM,2455 N HARDING AVE,Chicago,IL,60647,2455,N,HARDING,AVE,false,false,,,22,31,,G016,2,25,2524,39,,11,2,7,1149666.077753,1916093.169737,41.925685684,-87.725480873,"(41.925685684065705, -87.72548087296953)",1,23,22535,186,17,35
SR22-01204450,No Water Complaint,WBJ,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,07/11/2022 11:06:20 AM,07/11/2022 11:53:08 AM,07/11/2022 11:53:08 AM,3925 W ALTGELD ST,,,60647,3925,W,ALTGELD,ST,false,false,,,22,31,,G016,2,25,2524,39,,11,2,7,1149689.244525,1916284.975542,41.926211566,-87.725390749,"(41.926211565683005, -87.72539074915358)",1,23,22535,186,17,35
SR22-01204426,No Water Complaint,WBJ,DWM - Department of Water Management,DWM - Department of Water Management,Canceled,Phone Call,07/11/2022 11:03:52 AM,07/11/2022 11:06:53 AM,07/11/2022 11:06:53 AM,3729 N CLIFTON AVE,,,60613,3729,N,CLIFTON,AVE,false,false,,,6,44,,N013,2,19,1923,31,,11,2,7,1168159.991421,1925061.917075,41.949916492,-87.657265287,"(41.94991649240647, -87.65726528661465)",53,57,21186,691,25,44
SR22-01201969,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/11/2022 05:41:58 AM,07/11/2022 08:38:11 AM,07/11/2022 08:38:11 AM,5018 S KEELER AVE,,,60632,5018,S,KEELER,AVE,false,false,,,57,14,,F033,1,08,0815,8,,5,2,7,1149143.766594,1870924.558774,41.801747709,-87.72856929,"(41.80174770884418, -87.72856928952451)",56,54,22248,697,8,14
SR22-01200890,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/10/2022 08:21:32 PM,07/10/2022 08:43:53 PM,07/10/2022 08:43:53 PM,9419 S YALE AVE,,,60620,9419,S,YALE,AVE,false,false,,,49,21,,P044,3,06,0634,38,,20,1,7,1176352.402709,1842484.019501,41.723134932,-87.62963797,"(41.723134931569504, -87.62963797039266)",59,45,21554,187,13,11
SR22-01200889,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/10/2022 08:21:23 PM,07/10/2022 08:43:40 PM,07/10/2022 08:43:40 PM,9419 S YALE AVE,,,60620,9419,S,YALE,AVE,false,false,,,49,21,,P044,3,06,0634,38,,20,1,7,1176352.402709,1842484.019501,41.723134932,-87.62963797,"(41.723134931569504, -87.62963797039266)",59,45,21554,187,13,11
SR22-01198600,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/10/2022 01:10:26 PM,07/10/2022 04:42:16 PM,07/10/2022 04:42:16 PM,38 W 104TH ST,,,60628,38,W,104TH,ST,false,false,,,49,34,,P047,1,05,0512,18,,13,1,7,1177681.141635,1836083.039807,41.705539867,-87.624963844,"(41.705539867019986, -87.62496384390046)",19,45,21861,524,22,11
SR22-01198558,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/10/2022 01:02:49 PM,07/10/2022 04:55:48 PM,07/10/2022 04:55:48 PM,3729 N CLIFTON AVE,,,60613,3729,N,CLIFTON,AVE,false,false,,,6,44,,N013,2,19,1923,31,,13,1,7,1168159.991421,1925061.917075,41.949916492,-87.657265287,"(41.94991649240647, -87.65726528661465)",53,57,21186,691,25,44
SR22-01198163,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/10/2022 11:04:13 AM,07/10/2022 11:30:29 AM,07/10/2022 11:30:29 AM,1556 E 56TH ST,,,60637,1556,E,56TH,ST,false,false,,,41,5,,T035,3,02,0235,35,,11,1,7,1187833.912366,1868308.416766,41.793734199,-87.586761833,"(41.79373419874462, -87.58676183318076)",60,8,22260,502,33,3
SR22-01196616,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/09/2022 10:43:23 PM,07/10/2022 03:28:29 AM,07/10/2022 03:28:29 AM,1920 W HURON ST,,,60622,1920,W,HURON,ST,false,false,,,24,1,,L021,2,12,1221,39,,22,7,7,1163370.641603,1904761.538077,41.894313257,-87.675442836,"(41.89431325717826, -87.675442835843)",4,25,21560,519,41,36
SR22-01196423,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/09/2022 09:54:03 PM,07/09/2022 10:48:29 PM,07/09/2022 10:48:29 PM,2544 N MENARD AVE,,,60639,2544,N,MENARD,AVE,false,false,,,19,30,,B016,1,25,2515,6,,21,7,7,1137212.766409,1916509.057429,41.927060056,-87.771231123,"(41.92706005615164, -87.77123112325657)",2,19,22615,58,21,30
SR22-01193979,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/09/2022 01:35:43 PM,07/09/2022 04:25:49 PM,07/09/2022 04:25:49 PM,4525 N PAULINA ST,,,60640,4525,N,PAULINA,ST,false,false,,,3,47,,L011,1,19,1912,34,,13,7,7,1164590.875873,1930244.861709,41.964215233,-87.670237483,"(41.96421523276428, -87.67023748257785)",15,31,22616,576,18,47
SR22-01193948,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/09/2022 01:30:16 PM,07/09/2022 03:48:42 PM,07/09/2022 03:48:42 PM,2203 W MORSE AVE,,,60645,2203,W,MORSE,AVE,false,false,,,2,50,,K005,1,24,2411,37,,13,7,7,1160116.959453,1945764.006282,42.006894223,-87.68625567,"(42.00689422317573, -87.68625566950479)",12,20,22528,268,27,40
SR22-01193743,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/09/2022 12:55:47 PM,07/09/2022 04:30:14 PM,07/09/2022 04:30:14 PM,4519 N PAULINA ST,,,60640,4519,N,PAULINA,ST,false,false,,,3,47,,L011,1,19,1912,34,,12,7,7,1164590.875873,1930199.636808,41.964091134,-87.670238769,"(41.96409113374548, -87.67023876939356)",15,31,22616,576,18,47
SR22-01189156,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/08/2022 03:27:29 PM,07/08/2022 06:23:16 PM,07/08/2022 06:23:16 PM,4719 W WRIGHTWOOD AVE,,,60639,4719,W,WRIGHTWOOD,AVE,false,false,,,19,31,,E016,2,25,2521,29,,15,6,7,1144400.484878,1916894.361328,41.927985032,-87.744809265,"(41.92798503156439, -87.74480926484706)",2,19,22615,305,17,31
SR22-01184727,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/08/2022 08:14:02 AM,07/08/2022 08:59:18 AM,07/08/2022 08:59:18 AM,5052 N LAWNDALE AVE,,,60625,5052,N,LAWNDALE,AVE,false,false,,,14,39,,G010,1,17,1712,10,,8,6,7,1150718.870321,1933522.509734,41.973492576,-87.721154918,"(41.973492575575854, -87.72115491792512)",20,14,21849,127,38,39
SR22-01183277,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/07/2022 09:17:32 PM,07/07/2022 09:46:15 PM,07/07/2022 09:46:15 PM,5052 N LAWNDALE AVE,,,60625,5052,N,LAWNDALE,AVE,false,false,,,14,39,,G010,1,17,1712,10,,21,5,7,1150718.870321,1933522.509734,41.973492576,-87.721154918,"(41.973492575575854, -87.72115491792512)",20,14,21849,127,38,39
SR22-01182819,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/07/2022 07:43:29 PM,07/07/2022 08:58:51 PM,07/07/2022 08:58:51 PM,5052 N LAWNDALE AVE,,,60625,5052,N,LAWNDALE,AVE,false,false,,,14,39,,G010,1,17,1712,10,,19,5,7,1150718.870321,1933522.509734,41.973492576,-87.721154918,"(41.973492575575854, -87.72115491792512)",20,14,21849,127,38,39
SR22-01182752,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/07/2022 07:33:16 PM,07/08/2022 01:17:46 AM,07/08/2022 01:17:46 AM,5306 N CUMBERLAND AVE,,,60656,5306,N,CUMBERLAND,AVE,false,false,,,76,41,,U109,1,16,1614,25,,19,5,7,1119013.429144,1934219.937892,41.975968912,-87.837731199,"(41.975968911802326, -87.83773119925615)",31,75,4448,8,29,41
SR22-01181830,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/07/2022 05:13:58 PM,07/08/2022 01:54:59 AM,07/08/2022 01:54:59 AM,4446 N WESTERN AVE,,,60625,4446,N,WESTERN,AVE,false,false,,,4,47,,J011,1,19,1911,21,,17,5,7,1159427.495255,1929646.47369,41.962681305,-87.689238264,"(41.96268130475311, -87.68923826365898)",20,6,21849,621,18,47
SR22-01180564,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/07/2022 02:43:18 PM,07/14/2022 12:37:13 PM,07/14/2022 12:37:13 PM,3549 W 38TH PL,,,60632,3549,W,38TH,PL,false,false,,,58,12,,H030,1,09,0911,11,,14,5,7,1153141.5232,1878756.929539,41.823162693,-87.713700684,"(41.82316269341135, -87.71370068397633)",56,55,22248,612,1,12
SR22-01179577,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/07/2022 01:14:36 PM,07/07/2022 01:45:58 PM,07/07/2022 01:45:58 PM,1701 N ELSTON AVE,,,60642,1701,N,ELSTON,AVE,false,false,,,24,2,,M018,3,14,1433,20,,13,5,7,1166480.45278,1911727.100258,41.913361227,-87.663821821,"(41.91336122693352, -87.66382182131929)",49,25,22620,109,11,32
SR22-01177066,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/07/2022 09:31:01 AM,07/07/2022 10:20:12 AM,07/07/2022 10:20:12 AM,11739 S ARTESIAN AVE,,,60655,11739,S,ARTESIAN,AVE,false,false,,,75,19,,J050,1,22,2212,47,,9,5,7,1162258.729581,1826586.917214,41.679815066,-87.68170255,"(41.67981506553307, -87.6817025497447)",33,74,4447,379,42,19
SR22-01173990,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/06/2022 06:55:42 PM,07/06/2022 08:03:07 PM,07/06/2022 08:03:07 PM,4552 S LAMON AVE,,,60638,4552,S,LAMON,AVE,false,false,,,56,22,,D032,1,08,0814,1,,18,4,7,1144389.567989,1873794.165691,41.80971283,-87.745933128,"(41.809712830031536, -87.74593312810843)",7,53,22268,604,28,22
SR22-01171492,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/06/2022 02:27:43 PM,07/06/2022 09:07:23 PM,07/06/2022 09:07:23 PM,847 E 88TH ST,,,60619,847,E,88TH,ST,false,false,,,44,8,,S043,3,06,0632,25,,14,4,7,1183614.988944,1846749.649451,41.734674323,-87.602903432,"(41.73467432309365, -87.60290343246785)",61,40,21546,429,35,10
SR22-01171419,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/06/2022 02:21:55 PM,07/06/2022 03:45:17 PM,07/06/2022 03:45:17 PM,3059 W 26TH ST,,,60623,3059,W,26TH,ST,false,false,,,30,12,,I028,3,10,1033,15,,14,4,7,1156331.691562,1886283.857992,41.843753771,-87.701794084,"(41.843753770696516, -87.70179408397341)",57,32,21569,124,1,25
SR22-01168891,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/06/2022 10:15:44 AM,07/06/2022 10:24:39 AM,07/06/2022 10:24:39 AM,2522 W WINNEMAC AVE,,,60625,2522,W,WINNEMAC,AVE,false,false,,,4,40,,J010,3,20,2031,3,,10,4,7,1158562.102908,1933462.726687,41.973171108,-87.69231501,"(41.973171108137635, -87.69231501029975)",20,6,21849,28,24,40
SR22-01168689,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/06/2022 09:55:47 AM,07/06/2022 11:19:37 AM,07/06/2022 11:19:37 AM,2555 W WINNEMAC AVE,,,60625,2555,W,WINNEMAC,AVE,true,false,,SR22-01168600,4,40,,J010,3,20,2031,3,,9,4,7,1158235.941911,1933314.204335,41.972770246,-87.693518458,"(41.97277024597761, -87.69351845811433)",20,6,21849,28,24,40
SR22-01168600,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/06/2022 09:47:15 AM,07/06/2022 11:19:37 AM,07/06/2022 11:19:37 AM,2555 W WINNEMAC AVE,,,60625,2555,W,WINNEMAC,AVE,false,false,,,4,40,,J010,3,20,2031,3,,9,4,7,1158235.941911,1933314.204335,41.972770246,-87.693518458,"(41.97277024597761, -87.69351845811433)",20,6,21849,28,24,40
SR22-01168404,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/06/2022 09:29:51 AM,07/06/2022 11:14:36 AM,07/06/2022 11:14:36 AM,2553 W WINNEMAC AVE,,,60625,2553,W,WINNEMAC,AVE,false,false,,,4,40,,J010,3,20,2031,3,,9,4,7,1158255.7434,1933307.589499,41.972751689,-87.693445826,"(41.97275168870181, -87.69344582562897)",20,6,21849,28,24,40
SR22-01166069,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/05/2022 09:20:22 PM,07/06/2022 06:45:24 PM,07/06/2022 06:45:24 PM,2355 N NEWLAND AVE,,,60707,2355,N,NEWLAND,AVE,false,false,,,18,36,,Y117,1,25,2512,27,,21,3,7,1129788.022035,1914879.355489,41.922718272,-87.798551774,"(41.9227182719192, -87.79855177390743)",3,18,4454,136,44,36
SR22-01164781,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Mobile Device,07/05/2022 05:29:02 PM,07/05/2022 05:38:10 PM,07/05/2022 05:38:10 PM,1775 W MORSE AVE,,,60626,1775,W,MORSE,AVE,false,false,,,1,49,,L005,2,24,2424,10,,17,3,7,1163134.992356,1946020.849162,42.007535875,-87.675144578,"(42.00753587505212, -87.67514457809217)",9,10,21853,49,5,49
SR22-01163854,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/05/2022 03:33:25 PM,07/06/2022 06:37:18 AM,07/06/2022 06:37:18 AM,2147 E 97TH PL,,,60617,2147,E,97TH,PL,false,false,,,51,7,,V045,3,04,0431,41,,15,3,7,1192046.737199,1840661.074509,41.717766163,-87.572210891,"(41.71776616310661, -87.57221089102072)",25,48,21202,252,37,5
SR22-01163841,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/05/2022 03:32:19 PM,07/05/2022 05:22:24 PM,07/05/2022 05:22:24 PM,5455 W WASHINGTON BLVD,,,60644,5455,W,WASHINGTON,BLVD,false,false,,,25,29,,C022,2,15,1522,8,,15,3,7,1139735.509358,1900199.207601,41.88225815,-87.762359891,"(41.88225814977541, -87.76235989097938)",32,26,22216,674,7,29
