SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Boundaries - Wards (2023-)
SR22-01189594,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Open,E-Mail,07/08/2022 04:06:45 PM,07/08/2022 04:07:47 PM,,1901 W 43RD ST,,,60609,1901,W,43RD,ST,false,false,,,61,12,,L032,2,09,0924,19,,16,6,7,1164332.339705,1876054.846281,41.815519067,-87.672721958,"(41.81551906745081, -87.67272195832827)",37,59,14924,706,1,12
SR22-01186062,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Generated In House,07/08/2022 10:47:33 AM,11/21/2022 01:05:37 PM,11/21/2022 01:05:37 PM,20 E ADAMS ST,,,60603,20,E,ADAMS,ST,false,false,,,32,42,,Q023,1,01,0112,33,,10,6,7,1176635.391745,1899552.232185,41.879729205,-87.626883379,"(41.87972920482291, -87.6268833786446)",34,38,14311,367,36,34
SR22-01185734,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/08/2022 10:03:41 AM,12/06/2022 03:18:40 PM,12/06/2022 03:18:40 PM,7600 S KOSTNER AVE,,,60652,7600,S,KOSTNER,AVE,false,false,,,65,18,,E040,3,08,0833,43,,10,6,7,1148215.739864,1853841.561159,41.754887033,-87.732410571,"(41.75488703348229, -87.73241057112166)",8,63,4300,318,30,18
SR22-01184834,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Mail,07/08/2022 08:26:40 AM,07/13/2022 04:09:40 PM,07/13/2022 04:09:40 PM,11828 S WESTERN AVE,,,60643,11828,S,WESTERN,AVE,false,false,,,75,19,,J050,1,22,2212,47,,8,6,7,1162430.149179,1825993.438699,41.678182892,-87.681091518,"(41.67818289155148, -87.68109151822372)",33,74,22212,379,42,19
SR22-01142188,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,07/01/2022 07:19:34 PM,07/25/2022 09:21:14 AM,07/25/2022 09:21:14 AM,2882 N MILWAUKEE AVE,,,60618,2882,N,MILWAUKEE,AVE,false,false,,,21,35,,H015,1,14,1412,11,,19,6,7,1152413.256206,1918983.830539,41.933564013,-87.715309751,"(41.933564013095626, -87.71530975085237)",39,22,21538,55,12,35
SR22-01107813,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,06/27/2022 05:31:32 PM,06/30/2022 12:29:38 PM,06/30/2022 12:29:38 PM,4440 W ADDISON ST,,,60641,4440,W,ADDISON,ST,false,false,,,16,45,,E013,3,17,1731,6,,17,2,6,1146059.105218,1923677.241137,41.946566468,-87.738541458,"(41.94656646795627, -87.73854145826367)",21,16,22618,327,50,30
SR22-01088097,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,06/24/2022 02:05:55 PM,07/14/2022 08:40:17 AM,07/14/2022 08:40:17 AM,7700 S MARYLAND AVE,,,60619,7700,S,MARYLAND,AVE,false,false,,,69,8,,S040,2,06,0624,43,,14,6,6,1183164.892687,1854090.78945,41.754829679,-87.604324522,"(41.75482967936772, -87.60432452203888)",61,67,21546,497,35,10
SR22-01079475,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,06/23/2022 01:44:01 PM,06/27/2022 02:36:29 PM,06/27/2022 02:36:29 PM,36 S STATE ST,,,60603,36,S,STATE,ST,false,false,,,32,42,,P023,1,01,0112,33,,13,5,6,1176285.15646,1900004.937206,41.880979357,-87.628155721,"(41.880979357391375, -87.62815572074535)",34,38,14311,92,36,34
SR22-01042874,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,06/17/2022 07:28:29 PM,06/30/2022 09:48:01 AM,06/30/2022 09:48:01 AM,7811 S YATES BLVD,,,60649,7811,S,YATES,BLVD,false,false,,,43,7,,W040,2,04,0421,16,,19,6,6,1193621.968266,1853598.020271,41.753227937,-87.566019113,"(41.753227936864505, -87.56601911293158)",24,39,22538,246,37,5
SR22-01011495,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,06/14/2022 09:41:33 AM,06/14/2022 09:44:12 AM,06/14/2022 09:44:12 AM,444 N MICHIGAN AVE,,,60611,444,N,MICHIGAN,AVE,false,false,,,8,42,,Q021,3,18,1834,25,,9,3,6,1177176.14258,1903552.537327,41.890694025,-87.62477656,"(41.89069402520702, -87.62477656045276)",6,37,21182,626,36,42
SR22-01008776,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,06/13/2022 10:22:43 PM,06/14/2022 08:31:23 AM,06/14/2022 08:31:23 AM,2112 W PETERSON AVE,,,60659,2112,W,PETERSON,AVE,false,false,,,2,40,,K007,1,24,2413,18,,22,2,6,1161192.505361,1940074.863181,41.991260659,-87.682457668,"(41.991260658673184, -87.68245766794487)",50,20,4450,43,24,40
SR22-00978631,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,06/09/2022 04:02:31 PM,06/21/2022 07:55:47 AM,06/21/2022 07:55:47 AM,10000 W OHARE ST,,,60666,10000,W,OHARE,ST,false,false,,,76,41,,,5,16,1652,27,,16,5,6,1100652.793461,1934233.3323,41.9762773,-87.90525235,"(41.9762773002267, -87.90525235018102)",38,75,16197,668,29,41
SR22-00962617,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,06/07/2022 05:00:10 PM,12/05/2022 12:09:07 PM,12/05/2022 12:09:07 PM,1785 W LAWRENCE AVE,,,60640,1785,W,LAWRENCE,AVE,false,false,,,4,47,,L011,1,19,1912,36,,17,3,6,1163349.879507,1931914.288511,41.968822475,-87.674753074,"(41.968822475194976, -87.6747530741148)",15,6,22616,106,18,47
SR22-00950745,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,06/06/2022 10:53:31 AM,01/17/2023 12:53:57 PM,01/17/2023 12:53:57 PM,444 N MICHIGAN AVE,,,60611,444,N,MICHIGAN,AVE,false,false,,,8,42,,Q021,3,18,1834,25,,10,2,6,1177176.14258,1903552.537327,41.890694025,-87.62477656,"(41.89069402520702, -87.62477656045276)",6,37,21182,626,36,42
SR22-00936966,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,06/03/2022 04:08:24 PM,07/18/2022 11:21:42 AM,07/18/2022 11:21:42 AM,230 W MONROE ST,,,60606,230,W,MONROE,ST,false,false,,,32,42,,P023,2,01,0122,9,,16,6,6,1174446.669012,1900000.165369,41.881007518,-87.634906595,"(41.881007518001695, -87.63490659455445)",46,38,14914,92,36,42
SR22-00858600,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,05/23/2022 06:43:00 AM,09/13/2022 03:44:22 PM,09/13/2022 03:44:22 PM,11741 S WESTERN AVE,,,60643,11741,S,WESTERN,AVE,false,false,,,75,19,,K050,1,22,2212,20,,6,2,5,1162641.39202,1826611.714247,41.679875163,-87.680301137,"(41.67987516266793, -87.68030113654807)",13,74,22212,378,42,19
SR22-00785998,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,05/11/2022 04:27:06 PM,05/11/2022 04:43:52 PM,05/11/2022 04:43:52 PM,2112 W PETERSON AVE,,,60659,2112,W,PETERSON,AVE,false,false,,,2,40,,K007,1,24,2413,18,,16,4,5,1161192.505361,1940074.863181,41.991260659,-87.682457668,"(41.991260658673184, -87.68245766794487)",50,20,4450,43,24,40
SR22-00777637,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,05/10/2022 04:30:31 PM,05/11/2022 04:42:22 PM,05/11/2022 04:42:22 PM,3724 S ROCKWELL ST,,,60632,3724,S,ROCKWELL,ST,false,false,,,58,12,,J030,1,09,0911,6,,16,3,5,1159637.535331,1879738.031832,41.825723926,-87.689842219,"(41.825723925900576, -87.68984221892516)",56,55,22248,638,1,12
SR22-00774496,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,05/10/2022 11:10:05 AM,09/13/2022 04:33:11 PM,09/13/2022 04:33:11 PM,3934 N RAVENSWOOD AVE,,,60613,3934,N,RAVENSWOOD,AVE,false,false,,,5,47,,L013,2,19,1922,29,,11,3,5,1163534.16879,1926327.726333,41.953488805,-87.674233452,"(41.953488805424755, -87.6742334516944)",53,46,21186,644,18,47
SR22-00769572,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,05/09/2022 04:12:53 PM,09/13/2022 04:35:36 PM,09/13/2022 04:35:36 PM,901 N MOZART ST,,,60622,901,N,MOZART,ST,false,false,,,24,26,,I020,1,12,1211,33,,16,2,5,1157287.022626,1906128.835443,41.898191075,-87.697748953,"(41.89819107513489, -87.69774895308187)",4,25,21560,544,49,26
SR22-00768511,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,05/09/2022 02:42:27 PM,06/14/2022 10:16:08 AM,06/14/2022 10:16:08 AM,6000 S WESTERN AVE,,,60636,6000,S,WESTERN,AVE,false,false,,,66,16,,J036,2,08,0825,19,,14,2,5,1161265.28405,1864683.591355,41.784379038,-87.684287456,"(41.78437903750008, -87.68428745629599)",58,64,22257,111,2,16
SR22-00754700,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,05/06/2022 08:08:25 PM,09/13/2022 04:37:01 PM,09/13/2022 04:37:01 PM,2532 S DEARBORN ST,,,60616,2532,S,DEARBORN,ST,false,false,,,33,3,,P027,3,01,0133,18,,20,6,5,1176302.211519,1887264.359507,41.846017986,-87.62847719,"(41.84601798586519, -87.6284771902528)",40,34,21194,193,9,8
SR22-00745941,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,05/05/2022 01:45:21 PM,05/23/2022 02:42:43 PM,05/23/2022 02:42:43 PM,1548 N WELLS ST,,,60610,1548,N,WELLS,ST,false,false,,,8,27,,P019,2,18,1821,46,,13,5,5,1174341.624928,1910762.524943,41.910542366,-87.634970636,"(41.91054236562724, -87.63497063643507)",54,37,14926,290,46,2
SR22-00732385,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,05/03/2022 02:15:29 PM,05/04/2022 08:27:01 AM,05/04/2022 08:27:01 AM,4909 N ELSTON AVE,,,60630,4909,N,ELSTON,AVE,false,false,,,14,39,,E010,1,17,1712,9,,14,3,5,1144846.093234,1932199.366918,41.969974899,-87.742784294,"(41.969974898515076, -87.74278429382977)",48,14,21869,751,38,39
SR22-00718806,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,05/01/2022 04:16:39 PM,05/05/2022 11:46:34 AM,05/05/2022 11:46:34 AM,6349 N CLARK ST,,,60660,6349,N,CLARK,ST,false,false,,,77,48,,M007,3,24,2433,20,,16,1,5,1164506.844735,1942494.437511,41.997830267,-87.670197758,"(41.99783026714034, -87.67019775827345)",14,76,4451,536,16,48
SR22-00695299,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Open,E-Mail,04/27/2022 03:06:37 PM,12/02/2022 01:05:34 PM,,1 W RANDOLPH ST,,,60601,1,W,RANDOLPH,ST,false,false,,,32,34,,P022,1,01,0111,10,,15,4,4,1176298.111098,1901257.280292,41.884415566,-87.628070362,"(41.884415565784266, -87.62807036208126)",41,38,14310,92,36,34
SR22-00688935,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/26/2022 04:10:26 PM,05/26/2023 01:54:19 PM,05/26/2023 01:54:19 PM,1769 W SUNNYSIDE AVE,,,60640,1769,W,SUNNYSIDE,AVE,false,false,,,3,47,,L011,1,19,1912,5,,16,3,4,1163684.635926,1929897.452723,41.963281124,-87.67357929,"(41.96328112383566, -87.67357928988004)",15,31,22616,576,18,47
SR22-00688846,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/26/2022 03:58:40 PM,04/17/2023 03:17:44 PM,04/17/2023 03:17:44 PM,613 N MCCLURG CT,,,60611,613,N,MCCLURG,CT,false,false,,,8,2,,R021,3,18,1834,7,,15,3,4,1179116.067546,1904452.134811,41.893118383,-87.617624746,"(41.893118383034626, -87.61762474550999)",6,37,21182,534,36,2
SR22-00688704,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/26/2022 03:46:34 PM,06/08/2022 09:17:21 AM,06/08/2022 09:17:21 AM,310 S CLINTON ST,,,60661,310,S,CLINTON,ST,false,false,,,28,42,,O023,2,01,0121,16,,15,3,4,1172751.385867,1898758.067231,41.877636808,-87.641168289,"(41.8776368084701, -87.64116828898815)",45,29,4452,786,36,34
SR22-00686816,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Open,E-Mail,04/26/2022 12:20:14 PM,12/02/2022 01:05:31 PM,,3050 W 26TH ST,,,60623,3050,W,26TH,ST,false,false,,,30,25,,I027,3,10,1033,15,,12,3,4,1156226.964423,1886615.96325,41.844667219,-87.702169457,"(41.84466721886524, -87.70216945655619)",57,32,21569,261,1,25
SR22-00657204,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/21/2022 02:56:52 PM,11/21/2022 03:21:49 PM,11/21/2022 03:21:49 PM,660 N ORLEANS ST,,,60654,660,N,ORLEANS,ST,false,false,,,8,42,,P021,3,18,1831,15,,14,5,4,1173734.901639,1904774.398967,41.894124166,-87.637377953,"(41.89412416616827, -87.63737795274793)",55,37,4446,652,36,42
SR22-00640937,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Open,E-Mail,04/19/2022 12:05:17 PM,04/19/2022 12:06:27 PM,,716 E 111TH ST,,,60628,716,E,111TH,ST,false,false,,,50,9,,,1,05,0513,8,,12,3,4,1184470.716163,1833967.338465,41.699578167,-87.600167232,"(41.699578166789834, -87.60016723178346)",19,47,21861,254,43,11
SR22-00611557,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,04/14/2022 11:01:00 AM,04/26/2022 10:13:38 AM,04/26/2022 10:13:38 AM,364 E 87TH ST,,,60619,364,E,87TH,ST,false,false,,,44,6,,Q042,3,06,0632,31,,11,5,4,1180233.337437,1847476.715984,41.736747568,-87.615269999,"(41.73674756755694, -87.61526999885945)",61,40,21546,406,32,4
SR22-00607785,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,04/13/2022 05:01:09 PM,04/17/2023 03:50:03 PM,04/17/2023 03:50:03 PM,2717 N MAPLEWOOD AVE,,,60647,2717,N,MAPLEWOOD,AVE,false,false,,,22,35,,J016,1,14,1411,1,,17,4,4,1159001.076562,1918039.744355,41.93084051,-87.691125782,"(41.930840510499664, -87.69112578150063)",1,23,22535,240,40,35
SR22-00607750,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,04/13/2022 04:55:23 PM,04/19/2022 10:37:18 AM,04/19/2022 10:37:18 AM,200 N LA SALLE ST,,,60601,200,N,LA SALLE,ST,false,false,,,32,42,,P022,2,01,0122,9,,16,4,4,1174847.809852,1901842.779646,41.886054794,-87.633378462,"(41.886054793603435, -87.63337846187197)",42,38,14309,92,36,42
SR22-00571426,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,04/07/2022 05:57:47 PM,09/12/2022 03:25:59 PM,09/12/2022 03:25:59 PM,375 W ERIE ST,,,60654,375,W,ERIE,ST,false,false,,,8,42,,O021,3,18,1831,38,,17,5,4,1173189.181505,1904612.211761,41.893691244,-87.63938701,"(41.89369124435272, -87.63938701023295)",55,37,4446,652,36,42
SR22-00556909,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,04/06/2022 06:44:40 AM,06/06/2022 01:21:59 PM,06/06/2022 01:21:59 PM,1566 N MILWAUKEE AVE,,,60622,1566,N,MILWAUKEE,AVE,false,false,,,24,1,,L019,2,14,1424,8,,6,4,4,1162893.892685,1910418.786388,41.909847191,-87.677034833,"(41.90984719104606, -87.67703483295368)",4,25,21560,481,41,1
SR22-00550971,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,04/05/2022 09:47:19 AM,09/12/2022 03:13:41 PM,09/12/2022 03:13:41 PM,538 W DIVERSEY PKWY,,,60614,538,W,DIVERSEY,PKWY,false,false,,,6,44,,O015,3,19,1934,41,,9,3,4,1172116.582433,1918903.334876,41.93293055,-87.642903755,"(41.93293055029635, -87.64290375486101)",22,57,21190,102,25,44
SR22-00528619,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,04/01/2022 08:43:20 AM,04/04/2022 03:37:45 PM,04/04/2022 03:37:45 PM,8403 S SEELEY AVE,,,60620,8403,S,SEELEY,AVE,false,false,,,71,18,,K042,1,06,0614,32,,8,6,4,1164185.634383,1848855.179997,41.740882662,-87.674025055,"(41.74088266236895, -87.6740250552443)",59,70,21554,532,30,18
SR22-00439584,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,03/17/2022 07:41:43 PM,04/11/2022 10:30:06 AM,04/11/2022 10:30:06 AM,7108 N PAULINA ST,,,60626,7108,N,PAULINA,ST,false,false,,,1,49,,L005,2,24,2423,3,,19,5,3,1163824.525802,1947560.837773,42.011747062,-87.672563918,"(42.011747061922016, -87.67256391822555)",9,10,21853,49,5,49
SR22-00428209,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,03/16/2022 10:59:14 AM,03/23/2022 02:33:04 PM,03/23/2022 02:33:04 PM,10000 W OHARE ST,,,60666,10000,W,OHARE,ST,false,false,,,76,41,,,5,16,1652,27,,10,4,3,1100641.496653,1934216.637782,41.976231643,-87.905294201,"(41.97623164297774, -87.90529420136049)",38,75,16197,668,29,41
SR22-00404199,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,03/12/2022 11:19:22 AM,04/06/2022 11:17:44 AM,04/06/2022 11:17:44 AM,3100 N WOLCOTT AVE,,,60657,3100,N,WOLCOTT,AVE,false,false,,,5,32,,L015,3,19,1931,41,,11,7,3,1163100.11231,1920635.209421,41.937877382,-87.675989564,"(41.937877381678966, -87.67598956432234)",22,46,4449,649,40,32
SR22-00380032,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,03/08/2022 03:45:52 PM,04/04/2022 09:03:23 AM,04/04/2022 09:03:23 AM,2425 E 79TH ST,,,60617,2425,E,79TH,ST,false,false,,,46,7,,W041,2,04,0422,19,,15,3,3,1193805.185235,1852920.919159,41.751365431,-87.565369853,"(41.751365430932886, -87.5653698534173)",25,42,21202,478,37,5
SR22-00311064,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,02/25/2022 12:19:01 PM,03/22/2022 08:35:49 AM,03/22/2022 08:35:49 AM,420 S PULASKI RD,,,60624,420,S,PULASKI,RD,false,false,,,26,28,,F023,3,11,1132,17,,12,6,2,1149580.338214,1897480.098167,41.87461118,-87.726279884,"(41.87461118037897, -87.72627988360053)",30,27,21572,675,23,28
SR22-00294083,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Canceled,Internet,02/23/2022 03:14:45 AM,02/23/2022 09:43:58 AM,02/23/2022 09:43:58 AM,3114 N BROADWAY,,,60657,3114,N,BROADWAY,,false,false,,,6,44,,O015,3,19,1934,21,,3,4,2,1171679.918753,1920800.179481,41.938145208,-87.644452429,"(41.93814520781828, -87.64445242934875)",22,57,4449,682,25,44
SR22-00286441,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/21/2022 09:03:33 PM,09/12/2022 01:38:27 PM,09/12/2022 01:38:27 PM,1551 W NORTH SHORE AVE,,,60626,1551,W,NORTH SHORE,AVE,false,false,,,1,49,,M006,3,24,2432,4,,21,2,2,1164509.882444,1944553.874679,42.003481348,-87.670127903,"(42.003481348187115, -87.67012790289368)",9,10,21853,242,5,49
SR22-00255030,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,02/16/2022 12:36:54 PM,02/16/2022 01:12:29 PM,02/16/2022 01:12:29 PM,2142 N HALSTED ST,,,60614,2142,N,HALSTED,ST,false,false,,,7,43,,N017,1,18,1812,41,,12,4,2,1170514.811647,1914648.01294,41.92128899,-87.648914898,"(41.92128898978362, -87.648914897759)",16,68,21190,744,34,43
SR22-00243040,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,02/14/2022 02:12:45 PM,04/25/2022 02:23:11 PM,04/25/2022 02:23:11 PM,1019 W DIVERSEY PKWY,,,60614,1019,W,DIVERSEY,PKWY,false,false,,,7,43,,N016,3,19,1935,31,,14,2,2,1168910.391818,1918714.537784,41.932482728,-87.654691633,"(41.932482728036454, -87.65469163324413)",16,68,21190,795,34,43
SR22-00215617,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 10:32:55 AM,09/12/2022 01:41:49 PM,09/12/2022 01:41:49 PM,7810 S CLAREMONT AVE,,,60620,7810,S,CLAREMONT,AVE,false,false,,,70,18,,K040,3,08,0835,12,,10,4,2,1162000.530363,1852721.277275,41.751537484,-87.681923905,"(41.75153748439486, -87.68192390497272)",59,69,21554,498,30,18
SR22-00215561,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 10:27:56 AM,09/12/2022 03:11:17 PM,09/12/2022 03:11:17 PM,7810 S CLAREMONT AVE,,,60620,7810,S,CLAREMONT,AVE,false,false,,,70,18,,K040,3,08,0835,12,,10,4,2,1162000.530363,1852721.277275,41.751537484,-87.681923905,"(41.75153748439486, -87.68192390497272)",59,69,21554,498,30,18
SR22-00215392,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 10:04:31 AM,09/09/2022 12:40:23 PM,09/09/2022 12:40:23 PM,1750 W PETERSON AVE,,,60660,1750,W,PETERSON,AVE,false,false,,,77,40,,L007,3,24,2433,27,,10,4,2,1163535.016838,1940092.534781,41.991259972,-87.673840805,"(41.99125997249215, -87.67384080512677)",14,76,4451,537,24,40
SR22-00215362,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 10:00:16 AM,09/09/2022 12:38:24 PM,09/09/2022 12:38:24 PM,344 W 28TH PL,,,60616,344,W,28TH,PL,false,false,,,34,11,,P028,1,09,0914,14,,10,4,2,1174191.287768,1886369.16107,41.843608771,-87.636250725,"(41.8436087709624, -87.63625072510523)",40,35,21194,375,48,7
SR22-00215310,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 09:54:04 AM,09/09/2022 12:25:43 PM,09/09/2022 12:25:43 PM,3700 W CONGRESS PKWY,,,60624,3700,W,CONGRESS,PKWY,false,false,,,27,28,,G023,3,11,1133,15,,9,4,2,1151422.716442,1897414.968077,41.874396501,-87.719517128,"(41.874396500536726, -87.71951712780755)",30,28,21572,704,23,28
SR22-00215286,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 09:51:01 AM,09/09/2022 12:24:26 PM,09/09/2022 12:24:26 PM,5040 N KENMORE AVE,,,60640,5040,N,KENMORE,AVE,false,false,,,3,48,,N010,2,20,2024,21,,9,4,2,1168284.048936,1934035.837576,41.97453856,-87.656548723,"(41.97453855955272, -87.65654872311055)",15,31,22616,634,16,48
SR22-00215268,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 09:48:20 AM,09/09/2022 12:22:52 PM,09/09/2022 12:22:52 PM,1930 W LOYOLA AVE,,,60626,1930,W,LOYOLA,AVE,false,false,,,2,50,,L006,1,24,2412,28,,9,4,2,1161982.962977,1943537.607304,42.000746016,-87.679452898,"(42.000746016018674, -87.67945289829473)",9,20,21853,320,27,40
SR22-00215236,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 09:43:45 AM,09/09/2022 12:21:04 PM,09/09/2022 12:21:04 PM,855 W ALDINE AVE,,,60657,855,W,ALDINE,AVE,false,false,,,6,44,,N014,2,19,1924,34,,9,4,2,1169783.38578,1922001.780586,41.941484061,-87.651387407,"(41.94148406110402, -87.65138740659053)",22,57,4449,731,25,44
SR22-00215218,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 09:41:07 AM,09/09/2022 12:16:24 PM,09/09/2022 12:16:24 PM,855 W ALDINE AVE,,,60657,855,W,ALDINE,AVE,false,false,,,6,44,,N014,2,19,1924,34,,9,4,2,1169783.38578,1922001.780586,41.941484061,-87.651387407,"(41.94148406110402, -87.65138740659053)",22,57,4449,731,25,44
SR22-00215169,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 09:35:44 AM,09/09/2022 12:36:03 PM,09/09/2022 12:36:03 PM,5670 W LAKE ST,,,60644,5670,W,LAKE,ST,false,false,,,25,29,,B021,1,15,1512,33,,9,4,2,1138515.554046,1902417.937874,41.888368818,-87.766785854,"(41.88836881805844, -87.76678585391053)",32,26,22216,672,7,29
